OBJECTID,Id,gridcode,ShapeLongitude,ShapeLatitude,Shape_Length,Shape_Area,Longitude,Latitude
1,677032,35017280,170.5613956,53.36952802,2882.153214,409746.7188,170.5295171,53.37421223
2,677033,85851600,170.5792764,53.38112912,8386.036852,4416711.635,170.5773241,53.39118512
3,678375,25861556,170.5791121,53.33769684,11263.74104,3485467.497,170.5577599,53.34549263
4,678376,87085264,170.6017571,53.36130771,13835.1527,11603741.38,170.6055445,53.36245418
5,678377,50762808,170.6848919,53.37336079,2657.973464,348360.8809,170.6533696,53.37939453
6,678378,74766400,170.6916634,53.37613595,1644.240629,167419.2668,170.7012353,53.39631366
7,679718,65040160,170.5954911,53.31871906,13152.67148,8627781.654,170.5859622,53.31676431
8,679719,93803936,170.6335785,53.33338484,14478.29266,13497750.76,170.6337243,53.33371455
9,679720,61300748,170.6851884,53.34901473,15227.85642,11402113.45,170.6815269,53.35064359
10,679721,18927372,170.718142,53.35235223,8147.429328,1395036.268,170.7293701,53.36755141
11,681060,2601675,170.6023926,53.26618787,1068.826882,40228.8588,170.5664246,53.27106719
12,681061,3271519,170.6152962,53.28804481,14541.71755,13185474.28,170.6141238,53.28802731
13,681062,97246816,170.6618636,53.30496625,14816,13719616,170.6618636,53.30496625
14,681063,96012752,170.7096437,53.32188399,14816,13719616,170.7096437,53.32188399
15,681064,26655268,170.7544855,53.33146822,13439.85426,7108794.317,170.7574643,53.33878051
16,681065,22282332,170.7957259,53.33370342,709.7638236,22040.4542,170.8053254,53.35565579
17,682403,79424272,170.6075298,53.26080033,4523.686868,210345.8755,170.5945681,53.24233278
18,682404,71436272,170.6424527,53.2595785,14539.30877,13496130.23,170.6422451,53.25928161
19,682405,48776348,170.6899624,53.27620927,14816,13719616,170.6899624,53.27620927
20,682406,52006452,170.7377201,53.29311573,14816,13719616,170.7377201,53.29311573
21,682407,3480924,170.7855181,53.31000098,14816,13719616,170.7855181,53.31000098
22,682408,66790664,170.8258638,53.31927563,11238.27093,6134597.034,170.8333566,53.32686498
23,683747,62353092,170.6750625,53.23370559,13163.89621,10184191.5,170.670326,53.23052724
24,683748,27516048,170.7180209,53.24744363,14816,13719616,170.7180209,53.24744363
25,683749,56322048,170.7657561,53.26433883,14816,13719616,170.7657561,53.26433883
26,683750,49425556,170.8135316,53.28121282,14816,13719616,170.8135316,53.28121282
27,683751,71915736,170.8580321,53.29611847,13627.86932,11406506.74,170.8613474,53.29806556
28,685090,98124976,170.7112332,53.20953427,10547.05113,4573052.55,170.6983665,53.2017642
29,685091,69485424,170.7460391,53.21866935,14816,13719616,170.7460391,53.21866935
30,685092,44862940,170.7937518,53.2355533,14816,13719616,170.7937518,53.2355533
31,685093,48362396,170.8415047,53.25241603,14816,13719616,170.8415047,53.25241603
32,685094,9935667,170.883685,53.26758034,13847.14543,10584769.23,170.8892979,53.26925754
33,686433,62335216,170.756303,53.1713479,6998.619205,931716.9534,170.7263669,53.17299251
34,686434,21427778,170.7741311,53.18991003,14890.21197,13659874.54,170.774017,53.18988642
35,686435,83665720,170.8217073,53.20675914,14816,13719616,170.8217073,53.20675914
36,686436,52504704,170.8694376,53.22361065,14816,13719616,170.8694376,53.22361065
37,686437,21856292,170.9159788,53.23921764,14474.85255,12607606.15,170.9172081,53.24044092
38,686438,91669152,170.9499957,53.24074053,2493.318445,116091.0789,170.9650188,53.25724994
39,687776,13911357,170.7797694,53.14464883,10024.7862,2436811.846,170.7543272,53.14421217
40,687777,46136492,170.8019549,53.16109486,14816,13719616,170.8019549,53.16109486
41,687778,13249804,170.8496226,53.17795636,14816,13719616,170.8496226,53.17795636
42,687779,29951558,170.8973304,53.19479666,14816,13719616,170.8973304,53.19479666
43,687780,692229,170.9443368,53.21093291,15100.87611,13088809.05,170.9450783,53.21161572
44,687781,97292392,170.9777165,53.21299122,3095.266362,261939.6634,170.9928662,53.22841353
45,689119,43881320,170.7987114,53.11128972,12113.57807,5686910.148,170.7822473,53.11542319
46,689120,21400778,170.8298526,53.13229468,14816,13719616,170.8298526,53.13229468
47,689121,90965808,170.8774979,53.14914498,14816,13719616,170.8774979,53.14914498
48,689122,11031045,170.9251831,53.16597408,14816,13719616,170.9251831,53.16597408
49,689123,62847548,170.9728646,53.18275693,14841.50007,13690153.14,170.9729084,53.18278195
50,689124,28619942,170.9993742,53.19072337,6108.603544,609983.856,171.0206736,53.19956857
51,690461,56943440,170.7895176,53.07133663,5569.580132,904259.4323,170.7625846,53.06974413
52,690462,23299988,170.8123695,53.08609928,14292.61873,12642331.78,170.8101275,53.08662559
53,690463,60870624,170.8577104,53.10348589,14816,13719616,170.8577104,53.10348589
54,690464,57915224,170.9053332,53.12032501,14816,13719616,170.9053332,53.12032501
55,690465,58050180,170.9529959,53.13714292,14816,13719616,170.9529959,53.13714292
56,690466,26584602,171.0006951,53.15393873,14776.52548,13717792.47,171.0006985,53.15393961
57,690467,8774041,171.0289631,53.16169236,7592.193329,1213880.378,171.048441,53.17071505
58,691800,35384264,170.6221191,52.97204615,7665.765454,3046160.679,170.600763,52.97325689
59,691801,30736864,170.6512456,52.98258386,11441.55202,7139507.86,170.6481243,52.99021155
60,691802,84161976,170.691593,52.9905654,5480.642647,1240775.837,170.6955255,53.00714516
61,691804,2342281,170.8005459,53.06081845,2173.530239,197449.8351,170.7904472,53.04094908
62,691805,83489664,170.8403069,53.06041401,14104.73805,11329365.13,170.8379678,53.05781937
63,691806,62758344,170.8855283,53.07466849,14816,13719616,170.8855283,53.07466849
64,691807,10399128,170.9331286,53.09149644,14816,13719616,170.9331286,53.09149644
65,691808,18198548,170.9807687,53.10830319,14816,13719616,170.9807687,53.10830319
66,691809,839506,171.0276313,53.12434407,15255.27613,13003436.05,171.0284486,53.12508872
67,691810,13910407,171.0670051,53.12668437,5196.185737,1465943.802,171.0761684,53.141853
68,693143,52886892,170.6417261,52.95120131,10281.48866,5125107.462,170.6286744,52.94449787
69,693144,27492890,170.6760137,52.96144137,14816,13719616,170.6760137,52.96144137
70,693145,68119768,170.7230875,52.97711873,14144.50077,12806334.06,170.7233927,52.9783638
71,693146,6565366,170.772813,52.98747063,11493.87516,7037976.455,170.7708115,52.99526516
72,693147,52274624,170.8076697,52.99093021,1084.874044,37259.3271,170.81827,53.01214541
73,693148,73527576,170.8737866,53.03677138,11001.89637,5762942.169,170.8657683,53.02900453
74,693149,63025956,170.9133063,53.04584251,14816,13719616,170.9133063,53.04584251
75,693150,84746328,170.9608841,53.0626593,14816,13719616,170.9608841,53.0626593
76,693151,22471700,171.0085017,53.0794549,14816,13719616,171.0085017,53.0794549
77,693152,79358448,171.056159,53.09622929,14816,13719616,171.056159,53.09622929
78,693153,58444316,171.0958317,53.10710844,11801.13052,7285128.69,171.103856,53.11298242
79,694486,97332928,170.665656,52.93500581,2910.86965,342670.8029,170.6565461,52.91573018
80,694487,20954308,170.7047543,52.93497693,13771.12401,11853247.77,170.7038633,52.93266252
81,694488,4427535,170.7512202,52.94957381,14816,13719616,170.7512202,52.94957381
82,694489,66711724,170.7986168,52.96646402,14816,13719616,170.7986168,52.96646402
83,694490,6293896,170.8488492,52.97929663,14638.39874,10060460.55,170.8460531,52.98333312
84,694491,32716716,170.8961177,52.99446086,12048.78811,8772386.109,170.893529,53.0001811
85,694492,75024064,170.9432887,53.01742569,16071.16843,12272697.93,170.9410446,53.01700793
86,694493,43301016,170.9886707,53.03403216,14620.97136,13575564.8,170.9885999,53.0338136
87,694494,43336416,171.0361949,53.05059806,14816,13719616,171.0361949,53.05059806
88,694495,63413900,171.0838296,53.06736132,14816,13719616,171.0838296,53.06736132
89,694496,95856232,171.1253706,53.08194105,12985.76053,10182017.42,171.1315039,53.08410333
90,695830,88347368,170.7422793,52.9172926,7777.399802,1984244.253,170.7316733,52.90387502
91,695831,70955320,170.779071,52.9208976,14634.54694,13638642.85,170.7790081,52.92077517
92,695832,75567576,170.8263825,52.93765425,14816,13719616,170.8263825,52.93765425
93,695833,95197120,170.8737965,52.95451223,14816,13719616,170.8737965,52.95451223
94,695834,53908420,170.92125,52.97134908,14816,13719616,170.92125,52.97134908
95,695835,87276048,170.9671102,52.98674039,14923.59213,12309347.81,170.9687432,52.98816479
96,695836,58377788,171.0173581,53.02055217,10951.63794,2359456.402,171.016276,53.00495933
97,695837,27146380,171.0665116,53.02537933,13940.95396,10391197.38,171.0638485,53.02173268
98,695838,33004818,171.1054815,53.04027187,14278.33191,10346682.53,171.1114605,53.03848482
99,695839,92645120,171.1469177,53.05884347,9547.806274,5813829.174,171.1591121,53.05521572
100,697174,73149128,170.8105364,52.90015202,11964.48077,6315178.761,170.8067563,52.89196791
101,697175,6359017,170.8541354,52.90890269,14658.58894,13677472.9,170.8541085,52.90883587
102,697176,6851037,170.9015002,52.92568274,14816,13719616,170.9015002,52.92568274
103,697177,90715776,170.9489315,52.94250848,14816,13719616,170.9489315,52.94250848
104,697178,73068528,170.9964023,52.95931308,14816,13719616,170.9964023,52.95931308
105,697179,60523648,171.0416605,52.97160639,13302.13334,9789992.917,171.0439126,52.97609652
106,697180,39436316,171.0958624,53.00802102,7973.53323,2037470.35,171.0914624,52.99285877
107,697181,92252832,171.1123679,53.01386986,4523.684084,1243709.351,171.1390518,53.0095998
108,698518,82172408,170.881523,52.89353568,8669.459571,2733349.713,170.881795,52.88000889
109,698519,98504408,170.9179998,52.90579673,10164.94992,4459442.63,170.9291645,52.89684466
110,698520,99843648,170.9707816,52.92340233,10501.3526,5144967.285,170.9765734,52.91365931
111,698521,4441660,171.021081,52.9357476,12195.82579,9072930.772,171.0240217,52.93045282
112,698522,89227488,171.0612964,52.95400609,11692.00279,6020273.924,171.0715095,52.94722517
113,698523,82550544,171.0878149,52.96810715,3450.570985,420531.5401,171.1190368,52.96397633
114,698534,19643260,171.6589262,53.13410137,4307.488953,472011.0813,171.6444408,53.14683433
115,699875,52369944,171.6032903,53.08921063,251.2518498,1657.969804,171.5758861,53.08478923
116,699876,45845728,171.6299463,53.099694,12797.59058,9957793.569,171.6237846,53.10131624
117,699877,97717464,171.671119,53.11682991,14874.19283,12501489.11,171.6717225,53.11782181
118,699878,4963392,171.7082767,53.11465232,1909.752021,150136.0855,171.7196997,53.13430593
119,701219,50909048,171.6513443,53.08607588,7967.851814,2585453.618,171.6510503,53.07230641
120,701220,19149462,171.6890305,53.09938969,10939.69053,4864186.308,171.6989648,53.08880097
121,701221,16779896,171.7104519,53.11141148,562.0392358,13213.03874,171.7469186,53.10527407
122,702563,86604312,171.7513151,53.05511973,5246.186798,1459228.05,171.7261678,53.0597718
123,702564,38872604,171.7639699,53.05590717,2254.7325,143034.4249,171.7740981,53.0762339
124,703906,56969612,171.7540878,53.04562542,4710.47723,1081677.613,171.7533316,53.03073431
125,703907,16691907,171.8150562,53.034122,3277.903679,193133.1359,171.8012384,53.04718543
126,703908,91714528,171.8482566,53.05174866,3767.527728,750564.4297,171.8491844,53.06361508
127,705250,79090944,171.8370181,53.02684627,11097.94376,3108337.324,171.8283396,53.01812868
128,705251,22441452,171.856109,53.02794607,4169.228021,828891.6478,171.876262,53.03454737
129,709283,32708424,172.1197894,52.9901799,8256.590476,3081340.506,172.1010492,52.99632337
130,709284,90747464,172.1471649,52.99757195,9465.730705,2499293.48,172.1490563,53.01262321
131,709285,24972850,172.1884438,53.00785072,1493.839507,88470.96184,172.1971022,53.02890148
132,710626,63338344,172.1308367,52.96823709,14013.69653,12017890.9,172.1278999,52.96718998
133,710627,72916344,172.1758832,52.98347893,14816,13719616,172.1758832,52.98347893
134,710628,6415464,172.2237,52.99818431,14091.13118,12521483.56,172.2239052,52.99974631
135,710629,59058980,172.2707566,53.00451466,10567.59796,4042269.994,172.271966,53.01599211
136,711963,48802016,171.8886033,52.83813145,7600.092558,3002651.512,171.8677677,52.83992839
137,711964,19730080,171.9160698,52.84809823,10192.78034,6343065.742,171.915495,52.85633536
138,711967,23813448,172.0872514,52.89914568,3597.517057,695603.4486,172.0589091,52.90542764
139,711968,27627044,172.1060199,52.90549848,8601.259472,1768363.777,172.1067911,52.92174878
140,711969,89594096,172.1587171,52.9394119,15354.12518,11333951.63,172.1547119,52.9380484
141,711970,42330280,172.2026713,52.95432648,14816,13719616,172.2026713,52.95432648
142,711971,77388080,172.2506695,52.970583,14816,13719616,172.2506695,52.970583
143,711972,63225376,172.2987042,52.98681358,14773.48391,13716948.29,172.2987063,52.98681793
144,711973,1001715,172.3470075,52.99866358,13319.85405,10079574.06,172.3467817,53.00303126
145,711974,44664664,172.4047707,53.00840898,10780.72533,4428063.037,172.3948959,53.01922296
146,711975,52345256,172.4362021,53.01737224,7211.867234,1177906.341,172.4430487,53.035393
147,711980,44683028,172.6935199,53.11128379,11153.62103,7290313.385,172.6843925,53.11591762
148,711981,99466736,172.7264067,53.11629892,8196.243732,1952586.361,172.7327771,53.13195727
149,713306,51305532,171.9068015,52.8186199,9922.077261,4692797.928,171.8946824,52.81084384
150,713307,99428488,171.9416233,52.82603814,14420.84021,12782332.81,171.9423863,52.82723994
151,713308,52778924,171.9779862,52.82827703,5312.835857,1039808.838,171.9901289,52.84361462
152,713309,56962348,172.0535821,52.85481331,8869.269709,4336121.067,172.03791,52.85996785
153,713310,37907928,172.0914583,52.87472366,14093.24659,10542817.93,172.0857298,52.87629962
154,713311,1493129,172.1335882,52.89260989,14816,13719616,172.1335882,52.89260989
155,713312,34720116,172.1814852,52.90889865,14816,13719616,172.1814852,52.90889865
156,713313,6694953,172.2294208,52.92516588,14816,13719616,172.2294208,52.92516588
157,713314,96925672,172.277395,52.94141155,14816,13719616,172.277395,52.94141155
158,713315,24388490,172.3254078,52.95763563,14816,13719616,172.3254078,52.95763563
159,713316,11371980,172.3734593,52.97383812,14816,13719616,172.3734593,52.97383812
160,713317,120370,172.4215493,52.99001898,14816,13719616,172.4215493,52.99001898
161,713318,10745600,172.4694148,53.00561015,14694.89321,13316004.55,172.4696778,53.00617818
162,713319,2831702,172.518214,53.01626128,12437.20171,8541556.634,172.517845,53.02231572
163,713320,76545384,172.5759274,53.02755521,10686.45166,4340544.1,172.5660508,53.03843156
164,713321,53235952,172.6348147,53.04922317,11580.14265,4165965.257,172.6142951,53.05452569
165,713322,7253987,172.6688584,53.06665673,13012.72092,9159560.547,172.662578,53.07059808
166,713323,85713704,172.711267,53.08658893,14634.8494,13572347.93,172.7108995,53.0866487
167,713324,13657561,172.7586852,53.10148111,14248.39841,12824207.32,172.7592595,53.10267753
168,713325,14619653,172.8061636,53.10839939,9930.149056,4852032.388,172.8076581,53.11868456
169,714649,97537784,171.9317901,52.80421168,240.0417989,2524.418773,171.9215585,52.78175104
170,714650,32397734,171.9633296,52.81001757,8831.058713,3363294.022,171.9692391,52.79813628
171,714651,54770304,172.0386599,52.82167526,8250.167812,955174.6117,172.0169582,52.8145001
172,714652,73387256,172.0655321,52.83101023,14204.46531,13251908.28,172.0647158,52.83084248
173,714653,97518640,172.112512,52.84716339,14816,13719616,172.112512,52.84716339
174,714654,36944260,172.1603467,52.86346282,14816,13719616,172.1603467,52.86346282
175,714655,94858160,172.2082199,52.87974074,14816,13719616,172.2082199,52.87974074
176,714656,12112656,172.2561317,52.89599713,14816,13719616,172.2561317,52.89599713
177,714657,70161200,172.304082,52.91223196,14816,13719616,172.304082,52.91223196
178,714658,45622676,172.3520708,52.92844522,14816,13719616,172.3520708,52.92844522
179,714659,84599504,172.4000982,52.94463688,14816,13719616,172.4000982,52.94463688
180,714660,26068648,172.4481641,52.96080691,14816,13719616,172.4481641,52.96080691
181,714661,49564048,172.4962684,52.9769553,14816,13719616,172.4962684,52.9769553
182,714662,51525248,172.5444113,52.99308203,14816,13719616,172.5444113,52.99308203
183,714663,71567688,172.5925927,53.00918706,14816,13719616,172.5925927,53.00918706
184,714664,87825808,172.6408126,53.02527038,14816,13719616,172.6408126,53.02527038
185,714665,65152692,172.689071,53.04133196,14816,13719616,172.689071,53.04133196
186,714666,21265136,172.7373679,53.05737179,14816,13719616,172.7373679,53.05737179
187,714667,9597114,172.7857033,53.07338983,14816,13719616,172.7857033,53.07338983
188,714668,12160999,172.8339169,53.08909355,14479.91678,13519619.72,172.8340771,53.08938607
189,714669,25138920,172.8760442,53.08912878,10102.06501,2288698.21,172.8824894,53.10536048
190,715995,28007180,172.0915893,52.81220276,9736.743396,4758777.613,172.091483,52.8017089
191,715996,59487764,172.1384383,52.82159642,13473.16356,10754271.74,172.1392556,52.81801898
192,715997,46038116,172.1870898,52.83436291,14684.20309,13684659.8,172.1870666,52.83430758
193,715998,452286,172.2349161,52.85057467,14816,13719616,172.2349161,52.85057467
194,715999,82028176,172.282804,52.86682024,14816,13719616,172.282804,52.86682024
195,716000,37590160,172.3307305,52.88304426,14816,13719616,172.3307305,52.88304426
196,716001,85263328,172.3786953,52.8992467,14816,13719616,172.3786953,52.8992467
197,716002,95958272,172.426551,52.91538585,15764.82738,13627078.18,172.4266986,52.91542754
198,716003,58143420,172.4675694,52.93888925,18340.39833,7412166.739,172.4747404,52.93158677
199,716004,80831488,172.5140351,52.95701941,11584.46136,4804172.138,172.5228205,52.94772436
200,716005,61909216,172.55964,52.97630152,10432.44249,2836143.111,172.5709392,52.96384028
201,716006,1576754,172.5965829,52.98747175,8656.289556,2274430.083,172.6190962,52.97993452
202,716007,90527048,172.6668648,53.00825243,10186.53526,3552841.413,172.6672917,52.99600705
203,716008,77022984,172.7145719,53.0146605,13648.32926,11431100.15,172.7155256,53.01205785
204,716009,50506460,172.7639202,53.02847884,14475.90377,13451662.02,172.7637979,53.02808689
205,716010,90131672,172.8121086,53.04409416,14816,13719616,172.8121086,53.04409416
206,716011,26884762,172.8604577,53.06007963,14816,13719616,172.8604577,53.06007963
207,716012,42964116,172.9086903,53.07542528,14883.00218,13273977.57,172.9088452,53.07604327
208,716013,12834839,172.9514131,53.07833219,11329.61159,3188756.715,172.9572711,53.09198507
209,717340,79124624,172.2128519,52.81944322,8101.73253,2227528.584,172.2137481,52.80514418
210,717341,93411336,172.2593865,52.82858677,11891.98436,7579356.041,172.2615738,52.82140046
211,717342,72074512,172.3097262,52.83822749,14339.1106,13302886.04,172.3094379,52.83763522
212,717343,16636172,172.3573405,52.85384843,14816,13719616,172.3573405,52.85384843
213,717344,59840404,172.4052813,52.87004008,14816,13719616,172.4052813,52.87004008
214,717345,91118512,172.4532606,52.88621013,14816,13719616,172.4532606,52.88621013
215,717346,68097656,172.4991955,52.89944744,14825.47095,11086225.36,172.5012782,52.90235857
216,717347,45682132,172.5564577,52.90977188,10597.46742,5711680.19,172.5493342,52.91848537
217,717348,4452728,172.5938345,52.91772987,7542.866131,1348442.148,172.5974285,52.93459051
218,717352,83141736,172.7979859,53.01023523,8867.330849,3446339.018,172.7901894,52.99879403
219,717353,97110064,172.8389238,53.0157553,14176.67436,13016455.35,172.8384755,53.01479053
220,717354,95340536,172.8867999,53.03076524,14816,13719616,172.8867999,53.03076524
221,717355,47425128,172.9351626,53.04671813,14816,13719616,172.9351626,53.04671813
222,717356,89853392,172.9833707,53.06229771,14460.89851,13477033.78,172.9835636,53.06264918
223,717357,57013380,173.0253068,53.06677505,9205.476296,3430051.998,173.032003,53.07855837
224,718685,2657437,172.350761,52.81342966,13798.10051,7044199.056,172.3360335,52.80844208
225,718686,19663026,172.3839121,52.8246445,14816,13719616,172.3839121,52.8246445
226,718687,50534872,172.431829,52.84082536,14816,13719616,172.431829,52.84082536
227,718688,59919692,172.4797842,52.85698464,14816,13719616,172.4797842,52.85698464
228,718689,92834104,172.5277777,52.8731223,14816,13719616,172.5277777,52.8731223
229,718690,43431568,172.5758095,52.88923833,14816,13719616,172.5758095,52.88923833
230,718691,29160308,172.6182638,52.90686496,13616.37667,10505130.51,172.6238796,52.9053327
231,718692,34894120,172.6451553,52.91826811,3508.421313,290122.0761,172.6719879,52.9214054
232,718696,32925114,172.869541,53.00086804,7365.980826,1679536.3,172.8648041,52.98547896
233,718697,99688504,172.9141377,53.00231163,15844.36395,12807730.75,172.9131037,53.00144293
234,718698,89026256,172.9614417,53.01738508,14816,13719616,172.9614417,53.01738508
235,718699,29747272,173.0098178,53.0333054,14816,13719616,173.0098178,53.0333054
236,718700,13693178,173.0577158,53.04808091,14176.3306,12889704.95,173.0582322,53.04920386
237,718701,28670584,173.1080122,53.05539098,11080.72211,5491734.314,173.1066849,53.06508044
238,718702,53736628,173.1438546,53.05978798,1098.589483,45328.06239,173.1551757,53.08093511
239,720028,79091704,172.3694337,52.78611299,12217.20488,6610772.318,172.3625907,52.77924082
240,720029,34210548,172.4104719,52.79551023,14690.14532,13669271.53,172.4104454,52.79543247
241,720030,8625112,172.4583383,52.81160257,14816,13719616,172.4583383,52.81160257
242,720031,66434912,172.5062695,52.82775108,14816,13719616,172.5062695,52.82775108
243,720032,45755060,172.5542389,52.84387798,14816,13719616,172.5542389,52.84387798
244,720033,24291616,172.6009974,52.85925833,16890.19184,12730646.94,172.6022465,52.85998325
245,720034,18428336,172.6559346,52.86708117,14662.84488,6524911.631,172.6502923,52.87606688
246,720035,37090348,172.692299,52.87470049,4532.790878,881049.2287,172.6983764,52.89212883
247,720039,70099016,172.9018232,52.97822453,372.1392248,8604.849265,172.8910944,52.95615944
248,720040,96158528,172.9380202,52.98176037,11127.74114,5387498.172,172.9393693,52.97211268
249,720041,97410384,172.9810324,52.99545258,12429.3141,6670698.261,172.9876825,52.98804412
250,720042,22918116,173.0367373,53.00588531,13869.92358,12227502.83,173.0360338,53.00395372
251,720043,72800760,173.0844233,53.01984147,14816,13719616,173.0844233,53.01984147
252,720044,53370980,173.1328509,53.03570734,14816,13719616,173.1328509,53.03570734
253,720045,53895376,173.1754333,53.04397379,12230.71419,6411114.497,173.1813167,53.05155131
254,721372,15939642,172.4399824,52.78197659,7229.786612,1562277.624,172.4369405,52.76621236
255,721373,24433556,172.4841157,52.78835049,12832.24826,8655973.046,172.4848095,52.7823717
256,721374,77374728,172.5328026,52.79875378,14634.63865,13556853.26,172.5327166,52.79850946
257,721375,26559620,172.5806619,52.81462562,14816,13719616,172.5806619,52.81462562
258,721376,23871008,172.6286453,52.83072015,14816,13719616,172.6286453,52.83072015
259,721377,87844600,172.6766669,52.84679304,14816,13719616,172.6766669,52.84679304
260,721378,75944712,172.7244744,52.86184809,14498.33835,12968422.04,172.7247266,52.86284426
261,721379,31896772,172.770543,52.87586119,11277.0935,5514549.07,172.7728244,52.87887379
262,721385,11648616,173.0693348,52.98938209,5803.249342,1818103.079,173.0622116,52.97459416
263,721386,89513848,173.1039443,52.99792371,13868.7355,8122447.174,173.1105761,52.99047121
264,721387,41305816,173.1589787,53.00632639,14816,13719616,173.1589787,53.00632639
265,721388,25248158,173.2072529,53.02186662,14485.40003,13518008.43,173.2074194,53.02215968
266,721389,88415464,173.2537565,53.02853735,11180.74827,5507644.815,173.2558982,53.03797104
267,722717,53007696,172.5654416,52.78173623,9869.256846,3033201.135,172.5591256,52.76925979
268,722718,70751192,172.6072887,52.78588619,14501.51605,13357172.78,172.6070468,52.78536522
269,722719,19676450,172.655006,52.80144903,14816,13719616,172.655006,52.80144903
270,722720,81852128,172.7030033,52.8175112,14816,13719616,172.7030033,52.8175112
271,722721,6165809,172.7439832,52.83438337,13448.33129,10071444.81,172.7510387,52.83355171
272,722722,31871422,172.7644833,52.85510392,1528.906392,79302.96294,172.7991121,52.84957052
273,722729,54399500,173.1473431,52.98024171,6577.380443,482292.8544,173.1366909,52.96109309
274,722730,67198784,173.1853717,52.97704808,15267.20525,13537332.01,173.1850685,52.9769376
275,722731,24242348,173.2334841,52.99276021,14816,13719616,173.2334841,52.99276021
276,722732,73396048,173.2819047,53.00849833,14694.49438,13679369.76,173.2819377,53.00856091
277,722733,16016143,173.3239259,53.00971383,8571.336251,2226740.496,173.3304293,53.02433968
278,724060,15058096,172.6168292,52.73598465,3205.264084,402781.7132,172.5854965,52.74000208
279,724061,29730656,172.6355004,52.7559495,14461.63634,12758329.81,172.6333935,52.7560968
280,724062,86031856,172.6813286,52.7721699,14816,13719616,172.6813286,52.7721699
281,724063,85670408,172.7279839,52.7876352,17192.14336,12716898.3,172.7293017,52.78822137
282,724064,67248760,172.7488696,52.81035693,8518.704193,1388248.547,172.7773127,52.80425117
283,724065,75360104,172.8165918,52.80059213,2178.921378,268005.0513,172.8253617,52.82025929
284,724071,82254800,173.1305642,52.9269877,3317.824625,656278.3699,173.114453,52.91585141
285,724072,48686600,173.1665471,52.93221782,15085.25691,10009269.58,173.1627677,52.93170712
286,724073,38604868,173.2090946,52.95037927,14172.47581,11165276.67,173.2111203,52.94754096
287,724074,85334264,173.2595412,52.96340776,14774.89807,13684048.81,173.2595109,52.96335292
288,724075,53276292,173.301755,52.97819555,16439.59944,10189429,173.3079393,52.97914298
289,724076,78949504,173.330955,52.99953688,4871.222603,1441739.408,173.3564057,52.9949111
290,725403,84905424,172.6227157,52.71068996,11883.04154,7905068.649,172.6118293,52.71073634
291,725404,25701508,172.6597023,52.72682036,14816,13719616,172.6597023,52.72682036
292,725405,23786648,172.7076132,52.74288277,14816,13719616,172.7076132,52.74288277
293,725406,95056232,172.755562,52.75892355,14816,13719616,172.755562,52.75892355
294,725407,27064540,172.8067738,52.77133646,15926.21722,11955048.1,172.8035488,52.77494267
295,725408,3688479,172.8564559,52.78547314,16361.63448,8849225.525,172.8515734,52.79094011
296,725409,21162096,172.8860852,52.79023989,3648.680751,458730.3715,172.8996359,52.80691585
297,725415,41110672,173.1730631,52.91536896,2226.933056,128079.435,173.1888066,52.9023133
298,725416,40468324,173.2453703,52.93027154,4894.587488,1189131.767,173.2371342,52.9181365
299,725417,96556952,173.2878059,52.9381007,14259.13044,10035965.89,173.2854997,52.93393782
300,725418,55303852,173.3334512,52.94900999,14348.49884,13193754.09,173.333903,52.94971724
301,725419,19274748,173.3720065,52.9508636,8431.542514,2343777.412,173.3823442,52.96547473
302,726743,73515216,172.524352,52.62682261,3755.255689,524464.4147,172.4948047,52.63311311
303,726744,47909264,172.5441966,52.64159054,9580.343302,5584785.431,172.5425401,52.64925114
304,726746,99897896,172.6463942,52.68579934,12000.09122,8194359.488,172.6381243,52.68146256
305,726747,47829840,172.6859732,52.69753591,14816,13719616,172.6859732,52.69753591
306,726748,96515072,172.7338599,52.71358764,14816,13719616,172.7338599,52.71358764
307,726749,4504836,172.7817845,52.72961775,14816,13719616,172.7817845,52.72961775
308,726750,17861690,172.8297469,52.7456262,14816,13719616,172.8297469,52.7456262
309,726751,91126240,172.8741488,52.7615369,14459.76407,11951473.02,172.8777472,52.76161298
310,726752,92122528,172.8912274,52.78267865,2133.427253,79384.48242,172.9257852,52.77757806
311,726753,49358168,172.9876664,52.78480527,10113.02998,3658276.54,172.9738611,52.79352142
312,726754,49198108,173.0259192,52.80538316,12609.4051,9789170.634,173.0219748,52.80944304
313,726755,61910068,173.0619874,52.8182209,9470.387384,4951368.992,173.0701263,52.82534289
314,726758,64447988,173.21588,52.85466413,2144.539937,61923.62916,173.2148075,52.87291165
315,726759,83692904,173.2866035,52.88358718,7906.532564,2585491.173,173.2631102,52.88872422
316,726760,88114720,173.3184365,52.90369535,14107.28352,10101610.95,173.3114506,52.90451492
317,726761,18263654,173.3598288,52.92028372,14816,13719616,173.3598288,52.92028372
318,726762,24258868,173.4030452,52.93277596,13617.40895,9908658.497,173.4082448,52.93603059
319,728085,89758760,172.4975069,52.59459454,1098.177164,32740.60958,172.47346,52.58771447
320,728086,91592408,172.520816,52.60913758,10932.41108,6963633.078,172.5211337,52.60386334
321,728087,67820040,172.5554412,52.62456619,9454.442609,5327476.326,172.5688451,52.6199907
322,728089,9990169,172.675617,52.66433943,8458.984063,2488284.014,172.6643814,52.65218077
323,728090,14191846,172.7122585,52.66834276,14628.38771,13654791.31,172.7122062,52.66824345
