"","gridcode","Stratum","Area_KM2","lon_centro","lat_centro","Shape_Leng","Shape_Area","lon","lat"
"2525",11699411,"71",13.719616,-822078.2069,1649755.7754,0.221636415066,0.00250311927851,-170.931652317,63.8648611239
"2526",229111,"71",13.719616,-818374.2069,1649755.7754,0.221651475783,0.00250385893237,-170.858606502,63.8732088618
"2527",85591496,"71",13.719616,-814670.2069,1649755.7754,0.221666354868,0.00250459595306,-170.785518974,63.8815213535
"2528",88384632,"71",13.719616,-810966.2069,1649755.7754,0.221681053991,0.00250533035727,-170.712389873,63.8897985682
"2529",37984656,"71",13.719616,-807262.2069,1649755.7754,0.221695572206,0.0025060620573,-170.639219341,63.8980404751
"2530",12885560,"71",13.719616,-803558.2069,1649755.7754,0.221709910218,0.00250679107991,-170.566007522,63.9062470431
"2531",71517224,"71",13.719616,-799854.2069,1649755.7754,0.221724072443,0.00250751752272,-170.492754558,63.9144182417
"2532",13991167,"71",13.719616,-796150.2069,1649755.7754,0.221738057941,0.00250824127605,-170.419460592,63.9225540406
"2533",43581564,"71",13.719616,-792446.2069,1649755.7754,0.221751863929,0.00250896227953,-170.34612577,63.930654409
"2534",99096832,"71",13.719616,-788742.2069,1649755.7754,0.22176549489,0.00250968060547,-170.272750236,63.9387193166
"2535",92724944,"71",13.719616,-785038.2069,1649755.7754,0.221778951784,0.0025103962608,-170.199334136,63.9467487335
"2536",68820496,"71",13.719616,-781334.2069,1649755.7754,0.221792233938,0.00251110918949,-170.125877614,63.9547426292
"2537",2935879,"71",13.719616,-777630.2069,1649755.7754,0.22180534303,0.00251181942867,-170.052380819,63.962700973
"2538",38196332,"71",13.719616,-773926.2069,1649755.7754,0.221818280817,0.002512526953,-169.978843896,63.9706237353
"2539",3353295,"71",13.719616,-770222.2069,1649755.7754,0.221831046802,0.00251323172719,-169.905266994,63.9785108864
"2540",89923104,"71",13.719616,-766518.2069,1649755.7754,0.221843641017,0.00251393374715,-169.83165026,63.9863623965
"2541",22318538,"71",13.719616,-762814.2069,1649755.7754,0.22185606395,0.00251463298534,-169.757993844,63.9941782358
"2542",24905346,"71",13.719616,-759110.2069,1649755.7754,0.221868320114,0.00251532947647,-169.684297895,64.0019583744
"2543",7208962,"71",13.719616,-755406.2069,1649755.7754,0.221880407227,0.00251602322968,-169.610562562,64.009702783
"2544",69991264,"71",13.719616,-751702.2069,1649755.7754,0.221892328353,0.00251671420043,-169.536787996,64.0174114324
"2545",86899560,"71",13.719616,-747998.2069,1649755.7754,0.22190408272,0.0025174023777,-169.462974347,64.0250842932
"2546",3659995,"71",13.719616,-744294.2069,1649755.7754,0.221915672624,0.00251808778615,-169.389121767,64.0327213358
"2547",61492536,"71",13.719616,-740590.2069,1649755.7754,0.221927096307,0.00251877034935,-169.315230409,64.040322531
"2548",71707488,"71",13.719616,-736886.2069,1649755.7754,0.221938358268,0.00251945016091,-169.241300424,64.0478878506
"2549",92995576,"71",13.719616,-733182.2069,1649755.7754,0.2219494566,0.00252012712551,-169.167331967,64.055417265
"2550",66945184,"71",13.719616,-729478.2069,1649755.7754,0.221960393728,0.00252080124812,-169.09332519,64.0629107455
"2551",57022572,"71",13.719616,-725774.2069,1649755.7754,0.221971169968,0.00252147254045,-169.019280247,64.0703682634
"2552",58948320,"71",13.719616,-722070.2069,1649755.7754,0.221981790102,0.00252214109257,-168.945197293,64.0777897903
"2553",32365120,"71",13.719616,-718366.2069,1649755.7754,0.221992247406,0.00252280671685,-168.871076484,64.0851752974
"2554",87223328,"71",13.719616,-714662.2069,1649755.7754,0.222002547865,0.0025234694679,-168.796917975,64.0925247566
"2555",35351464,"71",13.719616,-710958.2069,1649755.7754,0.222012693013,0.00252412940014,-168.722721923,64.0998381395
"2556",45554564,"71",13.719616,-707254.2069,1649755.7754,0.222022680956,0.0025247864184,-168.648488484,64.1071154179
"2557",16903072,"71",13.719616,-703550.2069,1649755.7754,0.222032515071,0.00252544059144,-168.574217816,64.1143565636
"2558",38806440,"71",13.719616,-699846.2069,1649755.7754,0.222042196724,0.00252609189813,-168.499910077,64.1215615487
"2559",83978040,"71",13.719616,-696142.2069,1649755.7754,0.222051724408,0.00252674027636,-168.425565425,64.1287303456
"2560",85777512,"71",13.719616,-692438.2069,1649755.7754,0.222061099213,0.00252738570882,-168.351184019,64.1358629262
"2561",99010584,"71",13.719616,-688734.2069,1649755.7754,0.222070324145,0.00252802826901,-168.276766018,64.1429592629
"2562",36584260,"71",13.719616,-685030.2069,1649755.7754,0.222079398951,0.00252866789787,-168.202311584,64.1500193282
"2563",44409468,"71",13.719616,-681326.2069,1649755.7754,0.222088326352,0.00252930461405,-168.127820875,64.1570430948
"2564",97944064,"71",13.719616,-677622.2069,1649755.7754,0.222097106187,0.00252993839668,-168.053294054,64.1640305351
"2565",28462640,"71",13.719616,-673918.2069,1649755.7754,0.222105740475,0.00253056927332,-167.978731282,64.1709816222
"2566",72863088,"71",13.719616,-670214.2069,1649755.7754,0.222114228951,0.00253119718461,-167.90413272,64.1778963292
"2567",22922186,"71",13.719616,-666510.2069,1649755.7754,0.222122571842,0.00253182210652,-167.829498532,64.1847746288
"2568",67899104,"71",13.719616,-662806.2069,1649755.7754,0.222130771664,0.00253244407622,-167.75482888,64.1916164938
"2569",98450080,"71",13.719616,-659102.2069,1649755.7754,0.222138828712,0.00253306304683,-167.680123929,64.1984218981
"2570",17077486,"71",13.719616,-655398.2069,1649755.7754,0.2221467452,0.00253367902692,-167.605383842,64.2051908146
"2571",45137436,"71",13.719616,-651694.2069,1649755.7754,0.222154520037,0.00253429204299,-167.530608784,64.2119232169
"2572",3162779,"71",13.719616,-647990.2069,1649755.7754,0.222162158734,0.00253490211733,-167.455798921,64.2186190785
"2573",75049696,"71",13.719616,-644286.2069,1649755.7754,0.222169660127,0.00253550915904,-167.380954418,64.2252783735
"2574",4089936,"71",13.719616,-640582.2069,1649755.7754,0.222177020715,0.00253611309603,-167.306075441,64.2319010754
"2575",69997032,"71",13.719616,-636878.2069,1649755.7754,0.222184248328,0.00253671409468,-167.231162156,64.238487158
"2576",22624428,"71",13.719616,-633174.2069,1649755.7754,0.222191339612,0.00253731207324,-167.156214732,64.2450365956
"2577",45581944,"71",13.719616,-629470.2069,1649755.7754,0.22219829975,0.00253790700061,-167.081233335,64.2515493625
"2578",3871513,"71",13.719616,-625766.2069,1649755.7754,0.222205125532,0.0025384988906,-167.006218134,64.2580254327
"2579",4112746,"71",13.719616,-622062.2069,1649755.7754,0.222211823618,0.0025390877918,-166.931169298,64.2644647808
"2580",9884969,"71",13.719616,-618358.2069,1649755.7754,0.222218387317,0.00253967354814,-166.856086995,64.2708673812
"2581",29212724,"71",13.719616,-614654.2069,1649755.7754,0.222224824454,0.00254025626807,-166.780971397,64.2772332083
"2582",72283432,"71",13.719616,-610950.2069,1649755.7754,0.222231131663,0.0025408358924,-166.705822671,64.2835622372
"2583",52539660,"71",13.719616,-607246.2069,1649755.7754,0.222237313851,0.00254141248782,-166.63064099,64.2898544431
"2584",16898412,"71",13.719616,-603542.2069,1649755.7754,0.222243369106,0.00254198593592,-166.555426525,64.2961098003
"2585",14764809,"71",13.719616,-599838.2069,1649755.7754,0.22224930203,0.0025425563645,-166.480179446,64.3023282842
"2586",88156440,"71",13.719616,-596134.2069,1649755.7754,0.222255111485,0.00254312370668,-166.404899927,64.3085098702
"2587",27117136,"71",13.719616,-592430.2069,1649755.7754,0.222260797298,0.00254368785907,-166.32958814,64.3146545338
"2588",45131000,"71",13.719616,-588726.2069,1649755.7754,0.222266362955,0.00254424892571,-166.254244257,64.32076225
"2589",17349266,"71",13.719616,-585022.2069,1649755.7754,0.222271809468,0.00254480688634,-166.178868452,64.3268329948
"2590",76310576,"71",13.719616,-581318.2069,1649755.7754,0.222277136935,0.00254536173611,-166.1034609,64.3328667438
"2591",80007792,"71",13.719616,-577614.2069,1649755.7754,0.222282347759,0.00254591347397,-166.028021775,64.3388634728
"2592",66817872,"71",13.719616,-573910.2069,1649755.7754,0.222287440498,0.00254646199052,-165.952551252,64.344823158
"2593",3760631,"71",13.719616,-570206.2069,1649755.7754,0.22229241985,0.00254700739478,-165.877049506,64.3507457757
"2594",52634984,"71",13.719616,-566502.2069,1649755.7754,0.222297284132,0.00254754963142,-165.801516714,64.3566313014
"2595",61125452,"71",13.719616,-562798.2069,1649755.7754,0.222302037953,0.00254808875467,-165.725953052,64.3624797121
"2596",37419124,"71",13.719616,-559094.2069,1649755.7754,0.222306676942,0.0025486246324,-165.650358695,64.3682909845
"2597",21722424,"71",13.719616,-555390.2069,1649755.7754,0.222311209231,0.00254915739978,-165.574733823,64.3740650942
"2598",30986830,"71",13.719616,-551686.2069,1649755.7754,0.222315630132,0.00254968696402,-165.499078612,64.3798020188
"2599",58565844,"71",13.719616,-547982.2069,1649755.7754,0.222319944997,0.00255021333948,-165.423393241,64.3855017354
"2600",95017408,"71",13.719616,-544278.2069,1649755.7754,0.222324150611,0.00255073647803,-165.347677888,64.39116422
"2601",2851851,"71",13.719616,-540574.2069,1649755.7754,0.22232825247,0.00255125646737,-165.271932733,64.3967894506
"2602",14659749,"71",13.719616,-536870.2069,1649755.7754,0.222332248451,0.00255177317957,-165.196157956,64.4023774044
"2603",99671848,"71",13.719616,-533166.2069,1649755.7754,0.22233614468,0.00255228677166,-165.120353735,64.4079280585
"2604",33810956,"71",13.2693777318,-529508.806843,1649700.02903,0.218652416872,0.0024691780853,-165.045283563,64.4128805658
"2605",99676992,"71",8.4004308696,-525978.395306,1649085.82997,0.200906369598,0.00156297820062,-164.97088091,64.4126687791
"2606",68860688,"71",6.96448831798,-521884.620079,1648867.58747,0.186744234396,0.00129600373129,-164.886275112,64.4167494163
"2607",78177208,"71",10.8267284764,-518239.884805,1649380.82507,0.205295282388,0.00201539633149,-164.813317801,64.4266007188
"2608",45648752,"71",13.6010133392,-514632.722843,1649740.37756,0.219351325853,0.00253283357413,-164.740569426,64.4350051631
"2609",17063982,"71",13.719616,-510942.2069,1649755.7754,0.222357414574,0.00255530012419,-164.664920251,64.4404474425
"2610",97608152,"71",13.719616,-507238.2069,1649755.7754,0.22236062092,0.00255579095058,-164.588915009,64.4457363777
"2611",42814312,"71",13.719616,-503534.2069,1649755.7754,0.222363735734,0.00255627856053,-164.512881781,64.4509878372
"2612",85703328,"71",13.719616,-499830.2069,1649755.7754,0.222366756131,0.00255676281394,-164.43682075,64.4562017995
"2613",66176860,"71",13.719616,-496126.2069,1649755.7754,0.222369688005,0.00255724384691,-164.3607321,64.4613782438
"2614",4729868,"71",13.719616,-492422.2069,1649755.7754,0.22237252864,0.00255772160113,-164.284616017,64.4665171486
"2615",15776448,"71",13.719616,-488718.2069,1649755.7754,0.222375282144,0.00255819603815,-164.208472686,64.471618493
"2616",84530432,"71",13.719616,-485014.2069,1649755.7754,0.222377946471,0.0025586671684,-164.132302293,64.4766822559
"2617",30121428,"71",13.719616,-481310.2069,1649755.7754,0.222380527735,0.00255913503242,-164.056105023,64.4817084169
"2618",68701352,"71",12.7653949378,-477655.467679,1649630.62379,0.218876235298,0.0023815193878,-163.980505616,64.4855215616
"2619",36901372,"71",10.7224747664,-473961.049722,1649355.57719,0.208724327439,0.00200054794602,-163.90360362,64.4880213638
"2620",52436972,"71",8.678390512,-470270.909399,1649080.68037,0.198358334858,0.00161931297321,-163.826777181,64.49047881
"2621",39271512,"71",6.6343062576,-466589.309635,1648806.41977,0.188005977688,0.0012380093817,-163.750115694,64.4928925892
"2622",12898417,"71",4.5902220032,-462927.660093,1648533.64537,0.177667125784,0.000856638727851,-163.673857091,64.4952556571
"2623",66859972,"71",2.5461377488,-459334.00994,1648265.93658,0.16734165102,0.000475202552959,-163.599002751,64.497538379
"2624",31599772,"71",0.568192805376,-456313.6233,1648040.93303,0.119039697953,0.000106051588369,-163.536081396,64.499431283
"2625",34624872,"81",1.53951037332,-958037.193367,1644648.16267,0.0985983260934,0.000277178223388,-173.552928407,63.4905911777
"2626",75536664,"81",9.0138097508,-955146.111139,1645497.66952,0.187522290323,0.00162369296395,-173.502205486,63.505368005
"2627",43903432,"81",13.69140462,-951714.603642,1646048.08439,0.218336960426,0.00246785175584,-173.439284863,63.5189640289
"2628",13836653,"81",13.719616,-948014.2069,1646051.7754,0.220821505744,0.00247372467951,-173.367944443,63.5285366361
"2629",65812368,"81",13.719616,-944310.2069,1646051.7754,0.220843084033,0.00247454571409,-173.296467071,63.5380531609
"2630",34055684,"81",13.719616,-940606.2069,1646051.7754,0.220864459138,0.00247536439218,-173.224943662,63.5475355717
"2631",25580192,"81",13.719616,-936902.2069,1646051.7754,0.220885631198,0.00247618066254,-173.153374336,63.5569838354
"2632",90411688,"81",13.719616,-933198.2069,1646051.7754,0.220906605064,0.00247699468951,-173.081759217,63.5663979181
"2633",85059688,"81",13.719616,-929494.2069,1646051.7754,0.220927380759,0.00247780637834,-173.010098427,63.5757777864
"2634",57228432,"81",13.719616,-925790.2069,1646051.7754,0.220947952337,0.00247861562678,-172.938392088,63.5851234071
"2635",87816176,"81",13.719616,-922086.2069,1646051.7754,0.220968327817,0.0024794225792,-172.866640327,63.5944347467
"2636",85160064,"81",13.719616,-918382.2069,1646051.7754,0.220988502161,0.00248022706758,-172.794843266,63.603711772
"2637",73753584,"81",13.719616,-914678.2069,1646051.7754,0.22100847841,0.002481029187,-172.72300103,63.6129544502
"2638",91041192,"81",11.0167514548,-911334.773051,1645994.33701,0.198267915046,0.00199280529892,-172.657795197,63.6207750018
"2639",91041192,"70",2.7028645452,-909504.555869,1646285.89164,0.11039905924,0.000489089254849,-172.623894526,63.6278243507
"2640",79085720,"70",13.719616,-907270.2069,1646051.7754,0.221047839648,0.00248262624044,-172.579181539,63.6313366314
"2641",6975951,"70",13.719616,-903566.2069,1646051.7754,0.221067225809,0.00248342117011,-172.507204537,63.6404760691
"2642",24410454,"70",13.719616,-899862.2069,1646051.7754,0.221086415871,0.00248421367953,-172.435182867,63.6495810273
"2643",83545376,"70",13.719616,-896158.2069,1646051.7754,0.221105409058,0.00248500367198,-172.363116657,63.6586514737
"2644",84474696,"70",13.719616,-892454.2069,1646051.7754,0.221124207606,0.0024857912536,-172.291006034,63.667687375
"2645",8215039,"70",13.719616,-888750.2069,1646051.7754,0.221142812665,0.00248657642643,-172.21885113,63.6766886994
"2646",80563280,"70",13.719616,-885046.2069,1646051.7754,0.221161225185,0.00248735911167,-172.146652073,63.6856554136
"2647",73222888,"70",13.719616,-881342.2069,1646051.7754,0.221179442285,0.00248813931385,-172.074408993,63.6945874853
"2648",5516480,"70",13.719616,-877638.2069,1646051.7754,0.221197468118,0.00248891705242,-172.002122022,63.7034848822
"2649",4828814,"70",13.719616,-873934.2069,1646051.7754,0.221215303602,0.00248969230917,-171.92979129,63.7123475724
"2650",21042492,"70",13.719616,-870230.2069,1646051.7754,0.221232946079,0.00249046507945,-171.85741693,63.7211755232
"2651",61988116,"70",13.710349753,-866527.430568,1646052.99352,0.219560929023,0.00248954358961,-171.785029504,63.729976457
"2652",94081792,"70",2.5409280122,-864273.012381,1646454.58113,0.0924450498932,0.000461621973381,-171.743083667,63.7387822385
"2653",16481994,"71",7.99898961934,-858401.902016,1645831.86249,0.178628485131,0.00145334818503,-171.624835803,63.7472362881
"2654",2236206,"71",13.719616,-855414.2069,1646051.7754,0.221301619831,0.00249353096122,-171.567485868,63.7561392927
"2655",32219642,"71",13.719616,-851710.2069,1646051.7754,0.221318319316,0.00249429113488,-171.494895367,63.7647930667
"2656",35647176,"71",13.719616,-848006.2069,1646051.7754,0.221334828851,0.00249504874517,-171.422262042,63.7734119103
"2657",50519792,"71",13.719616,-844302.2069,1646051.7754,0.221351153402,0.00249580380542,-171.349586029,63.7819957912
"2658",57626884,"71",13.719616,-840598.2069,1646051.7754,0.221367291173,0.00249655624345,-171.276867464,63.7905446782
"2659",47972716,"71",13.719616,-836894.2069,1646051.7754,0.221383244557,0.00249730615463,-171.204106484,63.7990585398
"2660",23057964,"71",13.719616,-833190.2069,1646051.7754,0.221399013751,0.00249805349869,-171.131303229,63.8075373442
"2661",89422800,"71",13.719616,-829486.2069,1646051.7754,0.221414598239,0.00249879820402,-171.058457835,63.8159810606
"2662",98417960,"71",13.719616,-825782.2069,1646051.7754,0.221430002444,0.00249954036483,-170.985570441,63.8243896581
"2663",58468544,"71",13.719616,-822078.2069,1646051.7754,0.221445222346,0.00250027989069,-170.912641186,63.8327631051
"2664",76855248,"71",13.719616,-818374.2069,1646051.7754,0.221460263852,0.00250101684414,-170.839670212,63.8411013705
"2665",24544852,"71",13.719616,-814670.2069,1646051.7754,0.221475119771,0.00250175105986,-170.766657658,63.8494044234
"2666",46087284,"71",13.719616,-810966.2069,1646051.7754,0.221489800689,0.00250248275095,-170.693603666,63.8576722331
"2667",92642864,"71",13.719616,-807262.2069,1646051.7754,0.221504301151,0.00250321176907,-170.620508377,63.8659047693
"2668",6252449,"71",13.719616,-803558.2069,1646051.7754,0.221518622153,0.00250393809654,-170.547371933,63.8741020004
"2669",42615772,"71",13.719616,-799854.2069,1646051.7754,0.221532768311,0.0025046618151,-170.474194477,63.8822638963
"2670",20014284,"71",13.719616,-796150.2069,1646051.7754,0.221546734472,0.00250538280437,-170.400976152,63.8903904268
"2671",15043339,"71",13.719616,-792446.2069,1646051.7754,0.221560527994,0.00250610120514,-170.327717103,63.8984815611
"2672",81025280,"71",13.719616,-788742.2069,1646051.7754,0.221574145708,0.00250681687907,-170.254417474,63.9065372692
"2673",79990320,"71",13.719616,-785038.2069,1646051.7754,0.221587590269,0.00250752992535,-170.18107741,63.9145575209
"2674",10553387,"71",13.719616,-781334.2069,1646051.7754,0.221600860237,0.0025082402226,-170.107697056,63.9225422859
"2675",76612976,"71",13.719616,-777630.2069,1646051.7754,0.221613959275,0.00250894780202,-170.034276558,63.9304915343
"2676",69871480,"71",13.719616,-773926.2069,1646051.7754,0.221626882938,0.00250965259913,-169.960816064,63.9384052361
"2677",89515192,"71",13.719616,-770222.2069,1646051.7754,0.221639639415,0.00251035475672,-169.887315719,63.9462833617
"2678",76019624,"71",13.719616,-766518.2069,1646051.7754,0.221652224487,0.00251105415278,-169.813775673,63.9541258813
"2679",5073518,"71",13.719616,-762814.2069,1646051.7754,0.221664641597,0.00251175083761,-169.740196074,63.9619327654
"2680",255483,"71",13.719616,-759110.2069,1646051.7754,0.221676891312,0.00251244476012,-169.66657707,63.9697039841
"2681",70853528,"71",13.719616,-755406.2069,1646051.7754,0.221688971319,0.00251313589141,-169.592918811,63.9774395082
"2682",92872960,"71",13.719616,-751702.2069,1646051.7754,0.221700889609,0.00251382435618,-169.519221446,63.9851393087
"2683",63228232,"71",13.719616,-747998.2069,1646051.7754,0.221712638549,0.00251450995874,-169.445485127,63.9928033563
"2684",46900552,"71",13.719616,-744294.2069,1646051.7754,0.221724223063,0.00251519276885,-169.371710004,64.0004316212
"2685",3747160,"71",13.719616,-740590.2069,1646051.7754,0.221735644868,0.00251587281959,-169.297896229,64.008024075
"2686",5759699,"71",13.719616,-736886.2069,1646051.7754,0.221746904757,0.00251655007749,-169.224043954,64.0155806887
"2687",63428948,"71",13.719616,-733182.2069,1646051.7754,0.221758001997,0.00251722451,-169.150153331,64.0231014335
"2688",69146008,"71",13.719616,-729478.2069,1646051.7754,0.221768940039,0.00251789616626,-169.076224515,64.0305862807
"2689",69469072,"71",13.719616,-725774.2069,1646051.7754,0.221779717495,0.00251856496339,-169.002257658,64.0380352017
"2690",20436676,"71",13.719616,-722070.2069,1646051.7754,0.22179033437,0.0025192308982,-168.928252915,64.0454481674
"2691",47286592,"71",13.719616,-718366.2069,1646051.7754,0.22180079524,0.00251989404368,-168.85421044,64.0528251503
"2692",92125224,"71",13.719616,-714662.2069,1646051.7754,0.221811097132,0.00252055427951,-168.780130391,64.060166122
"2693",32315182,"71",13.719616,-710958.2069,1646051.7754,0.221821245414,0.00252121174598,-168.70601292,64.0674710537
"2694",68198032,"71",13.719616,-707254.2069,1646051.7754,0.221831241088,0.00252186638752,-168.631858187,64.0747399175
"2695",96753504,"71",13.719616,-703550.2069,1646051.7754,0.221841078146,0.00252251804496,-168.557666346,64.0819726859
"2696",11079324,"71",13.719616,-699846.2069,1646051.7754,0.22185076178,0.00252316680351,-168.483437557,64.0891693309
"2697",83507224,"71",13.719616,-696142.2069,1646051.7754,0.221860298328,0.0025238128092,-168.409171975,64.0963298242
"2698",58334900,"71",13.719616,-692438.2069,1646051.7754,0.22186968111,0.00252445587321,-168.334869762,64.1034541386
"2699",57828844,"71",13.719616,-688734.2069,1646051.7754,0.22187891288,0.00252509599418,-168.260531075,64.1105422464
"2700",64284528,"71",13.719616,-685030.2069,1646051.7754,0.221887997149,0.00252573321977,-168.186156074,64.1175941205
"2701",78085728,"71",13.719616,-681326.2069,1646051.7754,0.221896935438,0.00252636756534,-168.111744919,64.1246097331
"2702",68746704,"71",13.719616,-677622.2069,1646051.7754,0.221905722726,0.00252699891553,-168.03729777,64.1315890572
"2703",39890736,"71",13.719616,-673918.2069,1646051.7754,0.221914365884,0.00252762733428,-167.962814789,64.1385320657
"2704",45257028,"71",13.719616,-670214.2069,1646051.7754,0.221922865805,0.00252825288148,-167.888296137,64.1454387318
"2705",1496484,"71",13.719616,-666510.2069,1646051.7754,0.221931219597,0.00252887541702,-167.813741978,64.1523090283
"2706",1697669,"71",13.719616,-662806.2069,1646051.7754,0.221939433443,0.00252949504878,-167.739152472,64.1591429284
"2707",68038496,"71",13.719616,-659102.2069,1646051.7754,0.221947503444,0.00253011170718,-167.664527783,64.1659404056
"2708",81761096,"71",13.719616,-655398.2069,1646051.7754,0.221955435045,0.00253072541344,-167.589868076,64.1727014336
"2709",8694216,"71",13.719616,-651694.2069,1646051.7754,0.221963224783,0.0025313360726,-167.515173514,64.1794259853
"2710",4853070,"71",13.719616,-647990.2069,1646051.7754,0.221970878442,0.00253194379415,-167.440444262,64.1861140348
"2711",65971212,"71",13.719616,-644286.2069,1646051.7754,0.221978394899,0.00253254853592,-167.365680485,64.1927655563
"2712",58049184,"71",13.719616,-640582.2069,1646051.7754,0.221985773615,0.00253315027902,-167.290882349,64.1993805233
"2713",35875328,"71",13.719616,-636878.2069,1646051.7754,0.221993017878,0.00253374897341,-167.21605002,64.2059589093
"2714",57808196,"71",13.719616,-633174.2069,1646051.7754,0.222000127129,0.00253434465693,-167.141183664,64.2125006893
"2715",37392776,"71",13.719616,-629470.2069,1646051.7754,0.222007107415,0.00253493738844,-167.06628345,64.2190058375
"2716",68401248,"71",13.719616,-625766.2069,1646051.7754,0.22201394981,0.00253552696277,-166.991349545,64.2254743279
"2717",80867776,"71",13.719616,-622062.2069,1646051.7754,0.22202066653,0.00253611358526,-166.916382116,64.2319061353
"2718",52333728,"71",13.719616,-618358.2069,1646051.7754,0.222027251519,0.0025366971388,-166.841381332,64.2383012339
"2719",51078468,"71",13.719616,-614654.2069,1646051.7754,0.222033708704,0.00253727765526,-166.766347364,64.2446595987
"2720",62149612,"71",13.719616,-610950.2069,1646051.7754,0.22204003684,0.00253785505563,-166.69128038,64.2509812049
"2721",73676808,"71",13.719616,-607246.2069,1646051.7754,0.22204624333,0.00253842950692,-166.61618055,64.2572660267
"2722",38598528,"71",13.719616,-603542.2069,1646051.7754,0.222052322779,0.00253900083585,-166.541048046,64.26351404
"2723",17361042,"71",13.719616,-599838.2069,1646051.7754,0.222058275105,0.00253956896621,-166.465883038,64.2697252195
"2724",43881492,"71",13.719616,-596134.2069,1646051.7754,0.222064108265,0.00254013411017,-166.390685697,64.2758995406
"2725",61126560,"71",13.719616,-592430.2069,1646051.7754,0.222069819789,0.00254069618437,-166.315456197,64.2820369791
"2726",38952448,"71",13.719616,-588726.2069,1646051.7754,0.222075410287,0.00254125513741,-166.24019471,64.2881375102
"2727",50538460,"71",13.719616,-585022.2069,1646051.7754,0.222080883507,0.00254181101995,-166.164901408,64.2942011096
"2728",87784704,"71",13.719616,-581318.2069,1646051.7754,0.222086235377,0.00254236369104,-166.089576464,64.3002277534
"2729",95717056,"71",13.719616,-577614.2069,1646051.7754,0.222091470199,0.00254291323518,-166.014220054,64.3062174173
"2730",68496600,"71",13.719616,-573910.2069,1646051.7754,0.222096590732,0.00254345969688,-165.938832352,64.3121700781
"2731",46314564,"71",13.719616,-570206.2069,1646051.7754,0.222101599358,0.00254400307491,-165.863413532,64.3180857113
"2732",39625252,"71",13.719616,-566502.2069,1646051.7754,0.222106488864,0.00254454317928,-165.78796377,64.3239642929
"2733",99326800,"71",13.719616,-562798.2069,1646051.7754,0.222111271217,0.00254508025312,-165.712483241,64.3298058001
"2734",95681080,"71",13.719616,-559094.2069,1646051.7754,0.222115941717,0.00254561414276,-165.636972123,64.3356102095
"2735",32365220,"71",13.719616,-555390.2069,1646051.7754,0.222120499883,0.00254614478269,-165.561430591,64.3413774971
"2736",57523804,"71",13.719616,-551686.2069,1646051.7754,0.22212495055,0.00254667231599,-165.485858823,64.3471076403
"2737",40860388,"71",13.719616,-547982.2069,1646051.7754,0.222129295769,0.00254719671405,-165.410256997,64.3528006162
"2738",52679640,"71",13.719616,-544278.2069,1646051.7754,0.222133531644,0.00254771783796,-165.33462529,64.3584564012
"2739",67068068,"71",13.719616,-540574.2069,1646051.7754,0.222137665515,0.00254823585097,-165.258963882,64.3640749731
"2740",89504440,"71",13.719616,-536870.2069,1646051.7754,0.222141694688,0.00254875065348,-165.183272951,64.3696563094
"2741",90171328,"71",13.719616,-533166.2069,1646051.7754,0.22214561986,0.00254926218509,-165.107552677,64.3752003872
"2742",94579520,"71",13.719616,-529462.2069,1646051.7754,0.22214944359,0.00254977051674,-165.031803239,64.380707184
"2743",40690548,"71",13.719616,-525758.2069,1646051.7754,0.222153167694,0.00255027565785,-164.956024819,64.3861766777
"2744",44260384,"71",13.719616,-522054.2069,1646051.7754,0.222156792485,0.00255077757263,-164.880217596,64.3916088467
"2745",34573224,"71",13.719616,-518350.2069,1646051.7754,0.222160319566,0.00255127623721,-164.804381753,64.3970036684
"2746",9933520,"71",13.719616,-514646.2069,1646051.7754,0.222163751167,0.00255177169839,-164.728517471,64.402361121
"2747",10042564,"71",13.719616,-510942.2069,1646051.7754,0.222167087819,0.00255226395196,-164.652624931,64.4076811829
"2748",49562524,"71",13.719616,-507238.2069,1646051.7754,0.222170328166,0.00255275290395,-164.576704317,64.4129638323
"2749",97190856,"71",13.719616,-503534.2069,1646051.7754,0.222173475966,0.00255323858187,-164.500755812,64.418209048
"2750",27475204,"71",13.719616,-499830.2069,1646051.7754,0.222176534096,0.00255372104475,-164.424779598,64.4234168089
"2751",60795812,"71",13.719616,-496126.2069,1646051.7754,0.222179499347,0.00255420019221,-164.34877586,64.4285870933
"2752",96299616,"71",13.719616,-492422.2069,1646051.7754,0.222182375124,0.00255467607623,-164.272744782,64.4337198802
"2753",3623486,"71",13.719616,-488718.2069,1646051.7754,0.222185163756,0.00255514869892,-164.196686548,64.4388151491
"2754",51001364,"71",13.719616,-485014.2069,1646051.7754,0.222187864693,0.0025556179976,-164.120601345,64.4438728787
"2755",3061796,"71",13.719616,-481310.2069,1646051.7754,0.222190482976,0.00255608408119,-164.044489356,64.4488930488
"2756",17397530,"71",13.719616,-477606.2069,1646051.7754,0.222193011442,0.00255654673507,-163.968350768,64.4538756388
"2757",25152374,"71",13.719616,-473902.2069,1646051.7754,0.222195459991,0.00255700615688,-163.892185767,64.4588206279
"2758",54866384,"71",13.719616,-470198.2069,1646051.7754,0.222197827188,0.00255746231488,-163.815994541,64.4637279964
"2759",19303616,"71",13.719616,-466494.2069,1646051.7754,0.222200112284,0.00255791507987,-163.739777276,64.4685977241
"2760",8784450,"71",13.719616,-462790.2069,1646051.7754,0.222202316517,0.00255836451254,-163.663534159,64.4734297907
