"X","Y","area_km2"
151.493316322402,6609.17923680898,342.9904
169.490013490602,6613.84474381906,342.9904
187.484787482366,6618.50928338764,342.9904
205.477739041868,6623.17299384095,342.9904
223.46896912116,6627.83601232737,342.9904
241.458578898754,6632.49847482364,342.9904
259.446669798003,6637.16051614153,342.9904
277.433343505244,6641.82226993492,342.9904
295.41870198769,6646.48386870729,342.9904
313.402847511037,6651.14544381969,342.9904
331.385882656775,6655.80712549902,342.9904
349.36791033917,6660.46904284678,342.9904
367.349033821906,6665.13132384826,342.9904
385.32935673434,6669.79409538202,342.9904
403.313118867204,6674.45343395231,341.431151453127
421.10473560507,6678.85262063781,332.947430633474
439.567437222998,6683.6823239603,331.975604728241
457.244728944396,6688.45258624271,342.9904
475.222617332075,6693.11967559721,342.9904
493.117735559279,6697.62689253308,337.616792256165
511.202256495636,6700.32046927026,263.367164775817
529.523457548372,6702.64992065735,174.62758182076
547.451500719895,6704.99311486289,88.7300650079987
561.765632294865,6706.95993365135,14.0065715695243
87.0222225499506,6573.77666408122,230.240580964869
101.426053601754,6575.75263819009,280.48688882763
121.443028281537,6577.4310236097,167.437860415983
138.730269191092,6586.37554995482,324.879366757911
156.218671779169,6591.30547634227,342.9904
174.213357960775,6595.97394082722,342.9904
192.206225477297,6600.64129761622,342.9904
210.197375286499,6605.30768512464,342.9904
228.186908542931,6609.97324060023,342.9904
246.17492661592,6614.63810012906,342.9904
264.161531107376,6619.30239864193,342.9904
282.146823869366,6623.96626992109,342.9904
300.13090702145,6628.62984660742,342.9904
318.11388296776,6633.29326020798,342.9904
336.09585441377,6637.95664110398,342.9904
354.076924382787,6642.62011855907,342.9904
372.057196232081,6647.28382072811,342.9904
390.036773668694,6651.94787466619,342.9904
408.015760764853,6656.61240633813,342.9904
425.994261973002,6661.27754062826,342.9904
443.972382140423,6665.9434013506,342.9904
461.950226523417,6670.6101112593,342.9904
479.927900801041,6675.27779205952,342.9904
497.905511088368,6679.9465644185,342.9904
515.883163949267,6684.61654797698,342.9904
533.860966408671,6689.28786136097,342.9904
551.839025964328,6693.96062219364,342.9904
569.729590220984,6698.42934341242,336.104486816491
587.844582985806,6701.37167787563,270.873253989055
606.17838477262,6703.98363880749,192.448405237395
624.251861608019,6706.54347881647,113.37016647163
640.442720551823,6708.8346449357,34.6456929241183
93.575786063298,6558.68623849305,109.08411950523
107.498713936392,6560.29177488407,307.847223518757
124.955128421003,6564.08533282441,342.9904
142.951449821544,6568.75963388731,342.9904
160.945854055241,6573.43240661772,342.9904
178.938441962453,6578.10379183121,342.9904
196.929314534489,6582.77392917518,342.9904
214.918572931364,6587.4429571338,342.9904
232.906318499399,6592.11101303333,342.9904
250.892652788669,6596.77823304784,342.9904
268.877677570244,6601.44475220531,342.9904
286.861494853235,6606.11070439402,342.9904
304.844206901598,6610.77622236947,342.9904
322.825916250693,6615.44143776152,342.9904
340.80672572357,6620.10648108203,342.9904
358.786738446956,6624.77148173274,342.9904
376.766057866941,6629.43656801361,342.9904
394.744787764322,6634.10186713147,342.9904
412.723032269588,6638.767505209,342.9904
430.700895877556,6643.43360729408,342.9904
448.678483461588,6648.10029736945,342.9904
466.655900287413,6652.76769836269,342.9904
484.633252026526,6657.43593215649,342.9904
502.610644769125,6662.10511959926,342.9904
520.5881850366,6666.77538051597,342.9904
538.565979793539,6671.44683371928,342.9904
556.544136459236,6676.11959702092,342.9904
574.522762918699,6680.79378724333,342.9904
592.501967533126,6685.46952023147,342.9904
610.481859149855,6690.14691086491,342.9904
628.462547111758,6694.82607307,342.9904
646.443330033032,6699.50571304372,342.947189386956
664.331136038643,6703.16011556828,305.494838167295
682.690738053962,6706.0060916488,235.425297819531
700.962692203739,6708.84020512799,165.35575747177
718.950682149981,6711.63199514749,95.2862171240072
734.610727039531,6714.06390303046,25.9045288549533
98.6658618319725,6547.67329658342,0.0121246871086583
116.194529748312,6545.28458819856,119.674299097424
129.68868615334,6546.20661944831,342.9904
147.682619012995,6550.88408378257,342.9904
165.674736478118,6555.55987961751,342.9904
183.665139598607,6560.23414779876,342.9904
201.653929566533,6564.90702801342,342.9904
219.64120773335,6569.57865879486,342.9904
237.627075626955,6574.24917752777,342.9904
255.611634968588,6578.91872045365,342.9904
273.594987689563,6583.58742267658,342.9904
291.577235947788,6588.25541816944,342.9904
309.558482144076,6592.92283978038,342.9904
327.538828938211,6597.58981923973,342.9904
345.518379264755,6602.25648716723,342.9904
363.497236348583,6606.92297307958,342.9904
381.475503720123,6611.58940539835,342.9904
399.453285230266,6616.25591145824,342.9904
417.430685064955,6620.92261751563,342.9904
435.407807759423,6625.58964875746,342.9904
453.384758212049,6630.25712931045,342.9904
471.36164169783,6634.92518225059,342.9904
489.338563881451,6639.59392961288,342.9904
507.315630829931,6644.26349240147,342.9904
525.292949024834,6648.93399059991,342.9904
543.270625374016,6653.60554318179,342.9904
561.248767222918,6658.27826812153,342.9904
579.227482365374,6662.95228240544,342.9904
597.206879053918,6667.62770204294,342.9904
615.187066009589,6672.30464207808,342.9904
633.168152431219,6676.98321660108,342.9904
651.150248004193,6681.66353876019,342.9904
669.133462908661,6686.34572077355,342.9904
686.991725553798,6691.10605018486,338.727207145108
705.030166522399,6696.6445501687,308.446373501691
