OBJECTID,Id,gridcode,ShapeLongitude,ShapeLatitude,Shape_Length,Shape_Area,Longitude,Latitude
8515,687060,32105022,-152.8432808,58.6730707,14816,13719616,-152.84328,58.6730707
8516,687061,54755956,-152.7792343,58.6724775,14816,13719616,-152.77923,58.6724775
8517,687062,68741304,-152.71519,58.6718524,14816,13719616,-152.71519,58.6718524
8518,687063,42602568,-152.6511481,58.6711953,14816,13719616,-152.65115,58.6711953
8519,687064,66263908,-152.5871087,58.6705062,14816,13719616,-152.58711,58.6705062
8520,687065,49903292,-152.5390809,58.6699685,17126.0802,13682939.69,-152.52307,58.6697853
8521,687066,62805228,-152.459038,58.6690323,14816,13719616,-152.45904,58.6690323
8522,687067,90619392,-152.3950068,58.6682475,14816,13719616,-152.39501,58.6682475
8523,687068,50548928,-152.3309787,58.6674306,14816,13719616,-152.33098,58.6674306
8524,687069,70750328,-152.2669536,58.6665819,14816,13719616,-152.26695,58.6665819
8525,687070,19959380,-152.2029318,58.6657012,14816,13719616,-152.20293,58.6657012
8526,687071,43583944,-152.1389133,58.6647886,14816,13719616,-152.13891,58.6647886
8527,687072,44760204,-152.0748983,58.663844,14816,13719616,-152.07490,58.663844
8528,687073,11510838,-152.0108868,58.6628675,14816,13719616,-152.01089,58.6628675
8529,687074,74611496,-151.9468791,58.6618591,14816,13719616,-151.94688,58.6618591
8530,687075,58410300,-151.8828752,58.6608187,14816,13719616,-151.88288,58.6608187
8531,687076,15611286,-151.8188752,58.6597464,14816,13719616,-151.81888,58.6597464
8532,687077,88718168,-151.7548792,58.6586422,14816,13719616,-151.75488,58.6586422
8533,687078,3164459,-151.6908874,58.6575061,14816,13719616,-151.69089,58.6575061
8534,687079,34759744,-151.6268999,58.6563381,14816,13719616,-151.62690,58.6563381
8535,687080,50803096,-151.5629168,58.6551382,14816,13719616,-151.56292,58.6551382
8536,687081,10720973,-151.4989383,58.6539063,14816,13719616,-151.49894,58.6539063
8537,687082,28859132,-151.4349644,58.6526426,14816,13719616,-151.43496,58.6526426
8538,687083,92705512,-151.3709952,58.6513469,14816,13719616,-151.37100,58.6513469
8539,687084,10282171,-151.307031,58.6500194,14816,13719616,-151.30703,58.6500194
8540,687085,58741896,-151.2430717,58.6486599,14816,13719616,-151.24307,58.6486599
8541,687086,95883680,-151.1791175,58.6472686,14816,13719616,-151.17912,58.6472686
8542,687087,55049528,-151.1151686,58.6458454,14816,13719616,-151.11517,58.6458454
8543,687088,62793548,-151.051225,58.6443903,14816,13719616,-151.05123,58.6443903
8544,687089,93333456,-150.9872869,58.6429033,14816,13719616,-150.98729,58.6429033
8545,687090,96179520,-150.9233544,58.6413845,14816,13719616,-150.92335,58.6413845
8546,687091,58029984,-150.8594276,58.6398337,14816,13719616,-150.85943,58.6398337
8547,687092,30340266,-150.7955067,58.6382512,14816,13719616,-150.79551,58.6382512
8548,687093,27279982,-150.7315916,58.6366367,14816,13719616,-150.73159,58.6366367
8549,687094,10221228,-150.6676826,58.6349904,14816,13719616,-150.66768,58.6349904
8550,687095,14139502,-150.6037798,58.6333122,14816,13719616,-150.60378,58.6333122
8551,687096,67679456,-150.5398833,58.6316022,14816,13719616,-150.53988,58.6316022
8552,687097,6816574,-150.4759932,58.6298604,14816,13719616,-150.47599,58.6298604
8553,687098,88309456,-150.4121097,58.6280867,14816,13719616,-150.41211,58.6280867
8554,687099,49394768,-150.3482327,58.6262812,14816,13719616,-150.34823,58.6262812
8555,687100,50962584,-150.2843626,58.6244438,14816,13719616,-150.28436,58.6244438
8556,687101,1041013,-150.2204993,58.6225747,14816,13719616,-150.22050,58.6225747
8557,687102,78568192,-150.156643,58.6206737,14816,13719616,-150.15664,58.6206737
8558,687103,53948248,-150.0927939,58.6187409,14816,13719616,-150.09279,58.6187409
8559,687104,34597136,-150.0289519,58.6167762,14816,13719616,-150.02895,58.6167762
8560,687105,63203192,-149.9651173,58.6147798,14816,13719616,-149.96512,58.6147798
8561,687106,72700600,-149.9012902,58.6127516,14816,13719616,-149.90129,58.6127516
8562,687107,37650020,-149.8374707,58.6106916,14816,13719616,-149.83747,58.6106916
8563,687108,6567726,-149.7736588,58.6085998,14816,13719616,-149.77366,58.6085998
8564,687109,99425920,-149.7098548,58.6064762,14816,13719616,-149.70985,58.6064762
8565,687110,33991044,-149.6460587,58.6043209,14816,13719616,-149.64606,58.6043209
8566,687111,59613112,-149.5822706,58.6021337,14816,13719616,-149.58227,58.6021337
8567,687112,91132608,-149.5184907,58.5999149,14816,13719616,-149.51849,58.5999149
8568,687113,17842000,-149.4547191,58.5976642,14816,13719616,-149.45472,58.5976642
8569,687114,59641860,-149.3909559,58.5953818,14816,13719616,-149.39096,58.5953818
8570,687115,41341436,-149.3272012,58.5930677,14816,13719616,-149.32720,58.5930677
8571,687116,33878548,-149.2634551,58.5907218,14816,13719616,-149.26346,58.5907218
8572,687117,87324640,-149.1997177,58.5883442,14816,13719616,-149.19972,58.5883442
8573,687118,85190648,-149.1359892,58.5859348,14816,13719616,-149.13599,58.5859348
8574,687119,15294526,-149.0722697,58.5834938,14816,13719616,-149.07227,58.5834938
8575,687120,63471360,-149.0085593,58.581021,14816,13719616,-149.00856,58.581021
8576,687121,63172232,-148.9448581,58.5785165,14816,13719616,-148.94486,58.5785165
8577,687122,15358139,-148.8811662,58.5759803,14816,13719616,-148.88117,58.5759803
8578,687123,39998592,-148.8174837,58.5734125,14816,13719616,-148.81748,58.5734125
8579,687124,72583096,-148.7538108,58.5708129,14816,13719616,-148.75381,58.5708129
8580,687125,94106152,-148.6901475,58.5681817,14816,13719616,-148.69015,58.5681817
8581,687126,25189202,-148.626494,58.5655188,14816,13719616,-148.62649,58.5655188
8582,687127,2540660,-148.5628504,58.5628242,14816,13719616,-148.56285,58.5628242
8583,687128,89251144,-148.4992169,58.560098,14816,13719616,-148.49922,58.560098
8584,687129,78197512,-148.4355934,58.5573401,14816,13719616,-148.43559,58.5573401
8585,687130,83186016,-148.3719802,58.5545506,14816,13719616,-148.37198,58.5545506
8590,687322,36898832,-136.4759698,57.4460446,14816,13719616,-136.47597,57.4460446
8591,687323,84833568,-136.4162755,57.437378,14816,13719616,-136.41628,57.437378
8592,687324,34840328,-136.3566104,57.4286826,14816,13719616,-136.35661,57.4286826
8593,687325,1998107,-136.2969744,57.4199583,14816,13719616,-136.29697,57.4199583
8594,687326,29687070,-136.2373676,57.4112053,14816,13719616,-136.23737,57.4112053
8595,687327,61887860,-136.1777901,57.4024235,14816,13719616,-136.17779,57.4024235
8596,687328,92605384,-136.118242,57.3936129,14816,13719616,-136.11824,57.3936129
8597,687329,7690006,-136.0587234,57.3847736,14816,13719616,-136.05872,57.3847736
8598,687330,28137684,-135.9992343,57.3759055,14816,13719616,-135.99923,57.3759055
8599,687331,23657314,-135.9397748,57.3670088,14816,13719616,-135.93977,57.3670088
8600,687332,55401044,-135.880345,57.3580834,14816,13719616,-135.88035,57.3580834
8601,687333,14652194,-135.8217725,57.3518116,16919.0395,11483466.87,-135.82094,57.3491293
8603,687335,13244288,-135.6874039,57.3288779,18476.3173,8542280.208,-135.70223,57.3311352
8604,687336,67934784,-135.6497823,57.3169854,14503.243,5804516.885,-135.64292,57.3220953
8610,688392,10143555,-153.5483444,58.6443463,14816,13719616,-153.54834,58.6443463
8611,688393,95759120,-153.4843425,58.6441049,14816,13719616,-153.48434,58.6441049
8612,688394,24599612,-153.4203415,58.6438317,14816,13719616,-153.42034,58.6438317
8613,688395,28537548,-153.3563416,58.6435264,14816,13719616,-153.35634,58.6435264
8614,688396,90954664,-153.2923429,58.6431893,14816,13719616,-153.29234,58.6431893
8615,688397,12903917,-153.2283455,58.6428202,14816,13719616,-153.22835,58.6428202
8616,688398,45415348,-153.1643495,58.6424191,14816,13719616,-153.16435,58.6424191
8617,688399,98356936,-153.1003551,58.6419861,14816,13719616,-153.10036,58.6419861
8618,688400,96995696,-153.0363624,58.6415212,14816,13719616,-153.03636,58.6415212
8619,688401,3439539,-152.9723715,58.6410244,14816,13719616,-152.97237,58.6410244
8620,688402,98230560,-152.9083824,58.6404957,14816,13719616,-152.90838,58.6404957
8621,688403,9493546,-152.8443954,58.639935,14816,13719616,-152.84440,58.639935
8622,688404,99732568,-152.7804106,58.6393424,14816,13719616,-152.78041,58.6393424
8623,688405,11682062,-152.716428,58.6387178,14816,13719616,-152.71643,58.6387178
8624,688406,26869524,-152.6524478,58.6380614,14816,13719616,-152.65245,58.6380614
8625,688407,67103420,-152.5884978,58.6373928,16573.8752,13685030.21,-152.58847,58.637373
8626,688408,38616688,-152.5232216,58.6362549,22157.3424,12879590.53,-152.52450,58.6366527
8627,688409,58692140,-152.4445299,58.6357074,26574.5953,12884706.06,-152.46052,58.6359004
8628,688410,63484252,-152.3995932,58.6375114,21572.5395,11212849.53,-152.39655,58.6351163
8629,688411,25048206,-152.3171203,58.6233644,30383.9511,11355378.89,-152.33259,58.6343003
8630,688412,19805918,-152.2686232,58.6334523,14816,13719616,-152.26862,58.6334523
8631,688413,71636880,-152.2046629,58.6325724,14816,13719616,-152.20466,58.6325724
8632,688414,28892206,-152.1407061,58.6316607,14816,13719616,-152.14071,58.6316607
8633,688415,23941640,-152.0767526,58.630717,14816,13719616,-152.07675,58.630717
8634,688416,63220352,-152.0128028,58.6297414,14816,13719616,-152.01280,58.6297414
8635,688417,79017528,-151.9488566,58.6287339,14816,13719616,-151.94886,58.6287339
8636,688418,61945276,-151.8849142,58.6276946,14816,13719616,-151.88491,58.6276946
8637,688419,15357312,-151.8209758,58.6266233,14816,13719616,-151.82098,58.6266233
8638,688420,32195816,-151.7570413,58.6255201,14816,13719616,-151.75704,58.6255201
8639,688421,77522016,-151.6931111,58.6243851,14816,13719616,-151.69311,58.6243851
8640,688422,44961620,-151.6291851,58.6232182,14816,13719616,-151.62919,58.6232182
8641,688423,82524896,-151.5652635,58.6220194,14816,13719616,-151.56526,58.6220194
8642,688424,54669068,-151.5013465,58.6207887,14816,13719616,-151.50135,58.6207887
8643,688425,96002040,-151.437434,58.6195261,14816,13719616,-151.43743,58.6195261
8644,688426,87958688,-151.3735264,58.6182317,14816,13719616,-151.37353,58.6182317
8645,688427,51841740,-151.3096235,58.6169054,14816,13719616,-151.30962,58.6169054
8646,688428,77058992,-151.2457257,58.6155472,14816,13719616,-151.24573,58.6155472
8647,688429,90303488,-151.181833,58.6141572,14816,13719616,-151.18183,58.6141572
8648,688430,14752383,-151.1179454,58.6127353,14816,13719616,-151.11795,58.6127353
8649,688431,15840962,-151.0540633,58.6112816,14816,13719616,-151.05406,58.6112816
8650,688432,13554878,-150.9901865,58.609796,14816,13719616,-150.99019,58.609796
8651,688433,37312332,-150.9263154,58.6082786,14816,13719616,-150.92632,58.6082786
8652,688434,72291912,-150.8624499,58.6067293,14816,13719616,-150.86245,58.6067293
8653,688435,59424156,-150.7985903,58.6051482,14816,13719616,-150.79859,58.6051482
8654,688436,20194236,-150.7347366,58.6035353,14816,13719616,-150.73474,58.6035353
8655,688437,48106376,-150.6708889,58.6018905,14816,13719616,-150.67089,58.6018905
8656,688438,85229584,-150.6070473,58.600214,14816,13719616,-150.60705,58.600214
8657,688439,23170918,-150.5432121,58.5985056,14816,13719616,-150.54321,58.5985056
8658,688440,8777957,-150.4793832,58.5967654,14816,13719616,-150.47938,58.5967654
8659,688441,84640984,-150.4155609,58.5949933,14816,13719616,-150.41556,58.5949933
8660,688442,51405100,-150.3517451,58.5931895,14816,13719616,-150.35175,58.5931895
8661,688443,32058406,-150.2879362,58.5913539,14816,13719616,-150.28794,58.5913539
8662,688444,48948128,-150.224134,58.5894865,14816,13719616,-150.22413,58.5894865
8663,688445,42102756,-150.1603389,58.5875873,14816,13719616,-150.16034,58.5875873
8664,688446,80599256,-150.0965509,58.5856563,14816,13719616,-150.09655,58.5856563
8665,688447,82107944,-150.03277,58.5836935,14816,13719616,-150.03277,58.5836935
8666,688448,30102396,-149.9689965,58.5816989,14816,13719616,-149.96900,58.5816989
8667,688449,85501656,-149.9052304,58.5796726,14816,13719616,-149.90523,58.5796726
8668,688450,64850224,-149.8414719,58.5776145,14816,13719616,-149.84147,58.5776145
8669,688451,5157985,-149.7777211,58.5755247,14816,13719616,-149.77772,58.5755247
8670,688452,93196704,-149.713978,58.5734031,14816,13719616,-149.71398,58.5734031
8671,688453,2164354,-149.6502429,58.5712498,14816,13719616,-149.65024,58.5712498
8672,688454,42407296,-149.5865158,58.5690647,14816,13719616,-149.58652,58.5690647
8673,688455,92344400,-149.5227968,58.5668479,14816,13719616,-149.52280,58.5668479
8674,688456,82561632,-149.4590861,58.5645994,14816,13719616,-149.45909,58.5645994
8675,688457,43526224,-149.3953837,58.5623191,14816,13719616,-149.39538,58.5623191
8676,688458,61931376,-149.3316899,58.5600072,14816,13719616,-149.33169,58.5600072
8677,688459,22546596,-149.2680046,58.5576635,14816,13719616,-149.26800,58.5576635
8678,688460,4393777,-149.204328,58.5552881,14816,13719616,-149.20433,58.5552881
8679,688461,26237916,-149.1406603,58.552881,14816,13719616,-149.14066,58.552881
8680,688462,63754480,-149.0770016,58.5504422,14816,13719616,-149.07700,58.5504422
8681,688463,3176023,-149.0133518,58.5479718,14816,13719616,-149.01335,58.5479718
8682,688464,12469314,-148.9497113,58.5454696,14816,13719616,-148.94971,58.5454696
8683,688465,2409373,-148.8860801,58.5429358,14816,13719616,-148.88608,58.5429358
8684,688466,57136036,-148.8224582,58.5403704,14816,13719616,-148.82246,58.5403704
8685,688467,81737048,-148.7588459,58.5377732,14816,13719616,-148.75885,58.5377732
8686,688468,64973724,-148.6952433,58.5351445,14816,13719616,-148.69524,58.5351445
8687,688469,39134408,-148.6316503,58.532484,14816,13719616,-148.63165,58.532484
8688,688470,77633416,-148.5680673,58.529792,14816,13719616,-148.56807,58.529792
8689,688471,89618664,-148.5044942,58.5270683,14816,13719616,-148.50449,58.5270683
8690,688472,69290528,-148.4409312,58.524313,14816,13719616,-148.44093,58.524313
8697,688666,77065672,-136.43237,57.4053823,14683.4751,13692112.31,-136.43244,57.4053594
8698,688667,26403898,-136.3728268,57.3966716,14816,13719616,-136.37283,57.3966716
8699,688668,94832144,-136.3132403,57.3879549,14816,13719616,-136.31324,57.3879549
8700,688669,2584319,-136.253683,57.3792094,14816,13719616,-136.25368,57.3792094
8701,688670,50622980,-136.1941549,57.3704352,14816,13719616,-136.19415,57.3704352
8702,688671,6189777,-136.1346562,57.3616323,14816,13719616,-136.13466,57.3616323
8703,688672,96794048,-136.0751868,57.3528006,14816,13719616,-136.07519,57.3528006
8704,688673,74549096,-136.0157468,57.3439402,14816,13719616,-136.01575,57.3439402
8705,688674,48264592,-135.9563364,57.3350511,14816,13719616,-135.95634,57.3350511
8706,688675,37114252,-135.896967,57.3261319,15605.3858,13705099.29,-135.89696,57.3261334
8708,688677,10703104,-135.7844691,57.3172151,7286.8575,958691.104,-135.77828,57.3082121
8711,688680,95967120,-135.6102003,57.2930587,20039.5511,4693796.402,-135.60050,57.2811156
8715,688684,64288596,-135.3720771,57.2425718,16157.675,6443865.948,-135.36387,57.2445876
8723,689734,50851808,-153.6124596,58.6112794,14514.5543,13597659.61,-153.61272,58.611415
8724,689735,36768848,-153.5327941,58.6111484,20940.0934,12133421.17,-153.54878,58.6112057
8725,689736,30044150,-153.4848389,58.6109646,14816,13719616,-153.48484,58.6109646
8726,689737,68715008,-153.4208996,58.6106916,14816,13719616,-153.42090,58.6106916
8727,689738,75509616,-153.3569613,58.6103866,14816,13719616,-153.35696,58.6103866
8728,689739,28060382,-153.2930242,58.6100498,14816,13719616,-153.29302,58.6100498
8729,689740,96837952,-153.2290884,58.609681,14816,13719616,-153.22909,58.609681
8730,689741,96025240,-153.1651541,58.6092804,14816,13719616,-153.16515,58.6092804
8731,689742,96401360,-153.1012213,58.6088478,14816,13719616,-153.10122,58.6088478
8732,689743,42380220,-153.0372901,58.6083833,14816,13719616,-153.03729,58.6083833
8733,689744,92183088,-152.9733608,58.607887,14816,13719616,-152.97336,58.607887
8734,689745,17100786,-152.9094333,58.6073587,14816,13719616,-152.90943,58.6073587
8735,689746,15516768,-152.8455079,58.6067986,14816,13719616,-152.84551,58.6067986
8736,689747,24045666,-152.7815846,58.6062065,14816,13719616,-152.78158,58.6062065
8737,689748,34451772,-152.7176635,58.6055825,14816,13719616,-152.71766,58.6055825
8738,689749,51577556,-152.654052,58.6050433,24482.754,13429806.21,-152.65374,58.6049267
8739,689750,29467686,-152.602953,58.6092545,30078.6342,6105998.327,-152.58983,58.604239
8740,689751,19015694,-152.5236021,58.6057982,31669.0852,10514954.48,-152.52592,58.6035193
8743,689754,52735740,-152.3252371,58.6010138,20477.4867,9554286.66,-152.33419,58.6011691
8744,689755,12919822,-152.2702895,58.600322,15506.2309,13714091.94,-152.27029,58.600322
8745,689756,26787718,-152.2063907,58.5994429,14816,13719616,-152.20639,58.5994429
8746,689757,25062526,-152.1424953,58.598532,14816,13719616,-152.14250,58.598532
8747,689758,24691932,-152.0786034,58.5975892,14816,13719616,-152.07860,58.5975892
8748,689759,81672616,-152.014715,58.5966146,14816,13719616,-152.01472,58.5966146
8749,689760,23383018,-151.9508303,58.5956081,14816,13719616,-151.95083,58.5956081
8750,689761,88160848,-151.8869493,58.5945697,14816,13719616,-151.88695,58.5945697
8751,689762,76610624,-151.8230723,58.5934994,14816,13719616,-151.82307,58.5934994
8752,689763,10572779,-151.7591993,58.5923973,14816,13719616,-151.75920,58.5923973
8753,689764,62753820,-151.6953305,58.5912633,14816,13719616,-151.69533,58.5912633
8754,689765,727192,-151.6314659,58.5900975,14816,13719616,-151.63147,58.5900975
8755,689766,5136510,-151.5676057,58.5888998,14816,13719616,-151.56761,58.5888998
8756,689767,88433720,-151.50375,58.5876703,14816,13719616,-151.50375,58.5876703
8757,689768,13070507,-151.439899,58.5864089,14816,13719616,-151.43990,58.5864089
8758,689769,61508924,-151.3760526,58.5851157,14816,13719616,-151.37605,58.5851157
8759,689770,15114313,-151.3122111,58.5837906,14816,13719616,-151.31221,58.5837906
8760,689771,7260026,-151.2483746,58.5824337,14816,13719616,-151.24837,58.5824337
8761,689772,7393937,-151.1845432,58.581045,14816,13719616,-151.18454,58.581045
8762,689773,97188480,-151.1207169,58.5796245,14816,13719616,-151.12072,58.5796245
8763,689774,3503904,-151.056896,58.5781721,14816,13719616,-151.05690,58.5781721
8764,689775,22250306,-150.9930806,58.5766879,14816,13719616,-150.99308,58.5766879
8765,689776,61877656,-150.9292707,58.5751719,14816,13719616,-150.92927,58.5751719
8766,689777,30083332,-150.8654664,58.5736241,14816,13719616,-150.86547,58.5736241
8767,689778,26684578,-150.801668,58.5720445,14816,13719616,-150.80167,58.5720445
8768,689779,14219405,-150.7378754,58.5704331,14816,13719616,-150.73788,58.5704331
8769,689780,74125504,-150.6740889,58.5687899,14816,13719616,-150.67409,58.5687899
8770,689781,34633808,-150.6103086,58.5671149,14816,13719616,-150.61031,58.5671149
8771,689782,68875584,-150.5465344,58.5654081,14816,13719616,-150.54653,58.5654081
8772,689783,34009276,-150.4827667,58.5636695,14816,13719616,-150.48277,58.5636695
8773,689784,87134464,-150.4190054,58.5618991,14816,13719616,-150.41901,58.5618991
8774,689785,86418232,-150.3552508,58.560097,14816,13719616,-150.35525,58.560097
8775,689786,21347860,-150.2915029,58.5582631,14816,13719616,-150.29150,58.5582631
8776,689787,7826084,-150.2277618,58.5563974,14816,13719616,-150.22776,58.5563974
8777,689788,56050776,-150.1640277,58.5545,14816,13719616,-150.16403,58.5545
8778,689789,88816536,-150.1003006,58.5525708,14816,13719616,-150.10030,58.5525708
8779,689790,93436328,-150.0365808,58.5506099,14816,13719616,-150.03658,58.5506099
8780,689791,55899400,-149.9728682,58.5486172,14816,13719616,-149.97287,58.5486172
8781,689792,71916976,-149.9091631,58.5465928,14816,13719616,-149.90916,58.5465928
8782,689793,96709728,-149.8454655,58.5445367,14816,13719616,-149.84547,58.5445367
8783,689794,74643888,-149.7817756,58.5424488,14816,13719616,-149.78178,58.5424488
8784,689795,97165784,-149.7180934,58.5403292,14816,13719616,-149.71809,58.5403292
8785,689796,88716256,-149.6544191,58.5381779,14816,13719616,-149.65442,58.5381779
8786,689797,63587416,-149.5907528,58.5359948,14816,13719616,-149.59075,58.5359948
8787,689798,92357576,-149.5270946,58.5337801,14816,13719616,-149.52709,58.5337801
8788,689799,37380732,-149.4634447,58.5315337,14816,13719616,-149.46344,58.5315337
8789,689800,11893983,-149.3998031,58.5292556,14816,13719616,-149.39980,58.5292556
8790,689801,32336864,-149.33617,58.5269457,14816,13719616,-149.33617,58.5269457
8791,689802,9608278,-149.2725454,58.5246043,14816,13719616,-149.27255,58.5246043
8792,689803,9074876,-149.2089295,58.5222311,14816,13719616,-149.20893,58.5222311
8793,689804,68007696,-149.1453225,58.5198263,14816,13719616,-149.14532,58.5198263
8794,689805,74335136,-149.0817243,58.5173898,14816,13719616,-149.08172,58.5173898
8795,689806,73018488,-149.0181352,58.5149216,14816,13719616,-149.01814,58.5149216
8796,689807,67451456,-148.9545553,58.5124218,14816,13719616,-148.95456,58.5124218
8797,689808,8732358,-148.8909846,58.5098904,14816,13719616,-148.89098,58.5098904
8798,689809,70862088,-148.8274233,58.5073273,14816,13719616,-148.82742,58.5073273
8799,689810,83068240,-148.7638715,58.5047326,14816,13719616,-148.76387,58.5047326
8800,689811,92301600,-148.7003293,58.5021063,14816,13719616,-148.70033,58.5021063
8801,689812,75240400,-148.6367968,58.4994484,14816,13719616,-148.63680,58.4994484
8802,689813,961426,-148.5732741,58.4967588,14816,13719616,-148.57327,58.4967588
8803,689814,38567932,-148.5097614,58.4940377,14816,13719616,-148.50976,58.4940377
8804,689815,53585404,-148.4462588,58.491285,14816,13719616,-148.44626,58.491285
8809,690010,454035,-136.3855698,57.3657872,13755.136,12059667.29,-136.38901,57.3646574
8810,690011,98325880,-136.3294772,57.3559483,14816,13719616,-136.32948,57.3559483
8811,690012,92056912,-136.2699692,57.3472104,14816,13719616,-136.26997,57.3472104
8812,690013,43340028,-136.2104905,57.3384438,14816,13719616,-136.21049,57.3384438
8813,690014,91753104,-136.1510409,57.3296484,14816,13719616,-136.15104,57.3296484
8814,690015,99079992,-136.0916207,57.3208244,14816,13719616,-136.09162,57.3208244
8815,690016,33497772,-136.0322298,57.3119716,14816,13719616,-136.03223,57.3119716
8816,690017,18252804,-135.9728684,57.3030902,14816,13719616,-135.97287,57.3030902
8817,690018,19561552,-135.9135365,57.2941802,15171.7671,13713593.43,-135.91354,57.2941802
8818,690019,76119800,-135.847846,57.2820233,21480.859,10218457.6,-135.85423,57.2852416
8823,690027,94137824,-135.388591,57.2128838,14525.6448,6885393.059,-135.38089,57.2127045
8827,691073,99629048,-153.852647,58.5787734,18210.3597,12700460.73,-153.86862,58.5787908
8828,691074,49739380,-153.8047357,58.5787093,14816,13719616,-153.80474,58.5787093
8829,691075,471523,-153.7408543,58.5785959,18265.8047,13608261.1,-153.74085,58.5785959
8830,691076,73812192,-153.6769733,58.5784506,14816,13719616,-153.67697,58.5784506
8831,691077,28842622,-153.6130929,58.5782735,14816,13719616,-153.61309,58.5782735
8832,691078,43241836,-153.5492127,58.578064,14825.5331,13719243.08,-153.54921,58.5780644
8833,691079,35195296,-153.4853345,58.5778235,14816,13719616,-153.48533,58.5778235
8834,691080,48680540,-153.4214566,58.5775508,14816,13719616,-153.42146,58.5775508
8835,691081,30567256,-153.3575798,58.5772461,14816,13719616,-153.35758,58.5772461
8836,691082,10779802,-153.2937042,58.5769096,14816,13719616,-153.29370,58.5769096
8837,691083,77819656,-153.2298299,58.5765412,14816,13719616,-153.22983,58.5765412
8838,691084,55065168,-153.165957,58.5761409,14816,13719616,-153.16596,58.5761409
8839,691085,32507408,-153.1020857,58.5757087,14816,13719616,-153.10209,58.5757087
8840,691086,67364816,-153.038216,58.5752447,14816,13719616,-153.03822,58.5752447
8841,691087,62367816,-152.9743482,58.5747488,14816,13719616,-152.97435,58.5747488
8842,691088,46827848,-152.9104822,58.574221,14816,13719616,-152.91048,58.574221
8843,691089,31802198,-152.8466182,58.5736614,14816,13719616,-152.84662,58.5736614
8844,691090,9745896,-152.7827563,58.5730699,14816,13719616,-152.78276,58.5730699
8845,691091,21014162,-152.7188967,58.5724465,14816,13719616,-152.71890,58.5724465
8846,691092,53941524,-152.6635658,58.5737213,33841.7562,9775593.265,-152.65504,58.5717913
8851,691097,80355936,-152.3318976,58.5664394,15116.5105,11677584.52,-152.33579,58.5680373
8852,691098,14291936,-152.2719525,58.5671909,14991.3837,13717551.97,-152.27195,58.5671909
8853,691099,57274692,-152.2081152,58.5663127,14816,13719616,-152.20812,58.5663127
8854,691100,22452662,-152.1442812,58.5654027,14816,13719616,-152.14428,58.5654027
8855,691101,8685736,-152.0804506,58.5644607,14816,13719616,-152.08045,58.5644607
8856,691102,46029208,-152.0166235,58.563487,14816,13719616,-152.01662,58.563487
8857,691103,8093618,-151.9528002,58.5624814,14816,13719616,-151.95280,58.5624814
8858,691104,93725352,-151.8889806,58.561444,14816,13719616,-151.88898,58.561444
8859,691105,33521694,-151.8251649,58.5603747,14816,13719616,-151.82516,58.5603747
8860,691106,17523150,-151.7613532,58.5592737,14816,13719616,-151.76135,58.5592737
8861,691107,9745092,-151.6975456,58.5581407,14816,13719616,-151.69755,58.5581407
8862,691108,68386480,-151.6337423,58.556976,14816,13719616,-151.63374,58.556976
8863,691109,4915086,-151.5699434,58.5557795,14816,13719616,-151.56994,58.5557795
8864,691110,24827316,-151.506149,58.5545511,14816,13719616,-151.50615,58.5545511
8865,691111,77284952,-151.4423591,58.5532909,14816,13719616,-151.44236,58.5532909
8866,691112,66233940,-151.378574,58.5519989,14816,13719616,-151.37857,58.5519989
8867,691113,2010249,-151.3147937,58.5506751,14816,13719616,-151.31479,58.5506751
8868,691114,80484072,-151.2510184,58.5493195,14816,13719616,-151.25102,58.5493195
8869,691115,50970440,-151.1872482,58.5479321,14816,13719616,-151.18725,58.5479321
8870,691116,13101032,-151.1234831,58.5465128,14816,13719616,-151.12348,58.5465128
8871,691117,92014224,-151.0597234,58.5450618,14816,13719616,-151.05972,58.5450618
8872,691118,21639452,-150.995969,58.5435791,14816,13719616,-150.99597,58.5435791
8873,691119,882440,-150.9322203,58.5420645,14816,13719616,-150.93222,58.5420645
8874,691120,25734622,-150.8684771,58.5405181,14816,13719616,-150.86848,58.5405181
8875,691121,82956472,-150.8047398,58.53894,14816,13719616,-150.80474,58.53894
8876,691122,52814628,-150.7410083,58.5373301,14816,13719616,-150.74101,58.5373301
8877,691123,98240920,-150.6772829,58.5356884,14816,13719616,-150.67728,58.5356884
8878,691124,4099772,-150.6135635,58.534015,14816,13719616,-150.61356,58.534015
8879,691125,64858280,-150.5498504,58.5323098,14816,13719616,-150.54985,58.5323098
8880,691126,25436416,-150.4861437,58.5305728,14816,13719616,-150.48614,58.5305728
8881,691127,83233728,-150.4224434,58.5288041,14816,13719616,-150.42244,58.5288041
8882,691128,96577480,-150.3587497,58.5270037,14816,13719616,-150.35875,58.5270037
8883,691129,99995576,-150.2950628,58.5251715,14816,13719616,-150.29506,58.5251715
8884,691130,53676520,-150.2313826,58.5233076,14816,13719616,-150.23138,58.5233076
8885,691131,67031876,-150.1677094,58.5214119,14816,13719616,-150.16771,58.5214119
8886,691132,52256660,-150.1040432,58.5194845,14816,13719616,-150.10404,58.5194845
8887,691133,20118102,-150.0403842,58.5175255,14816,13719616,-150.04038,58.5175255
8888,691134,89205976,-149.9767325,58.5155346,14816,13719616,-149.97673,58.5155346
8889,691135,17948322,-149.9130882,58.5135121,14816,13719616,-149.91309,58.5135121
8890,691136,96625872,-149.8494514,58.5114579,14816,13719616,-149.84945,58.5114579
